"Dr. Richard H. Linton has been named the 15th President of Kansas State University by the Kansas Board of Regents.

We welcome the Linton family to #KState and look forward to a promising future.",12/2/2021 11:06,"Congratulations
President Linton! We are all rooting for you. Welcome to the family.",Welcome Dr. Linton. Purple looks good on you!,Congrats Dr. Linton! Excited to have a land-grant alumnus leading our alma mater!,Welcome to KSU and Manhattan!,WOW! From my current university NC State University to my alma mater! Congrats Dr. Linton::: we will miss you at NCSU::: but I hope you fall in love with Kansas State University and Manhattan!,"Congratulations
and welcome to the #Family! 💜",Looks like a great choice!,"Congratulations
👏 👏!",Welcome to KSU,Welcome to Manhattan and KSU !,"Congratulations
and welcome to K-State!","Congratulations
Mr. President","Congratulations
Dr. Linton! All the best.","KANSAS ST. vs SOUTH CAROLINA
📺Watch live : http://
knoketv.realunit
edsports.com/
ncaa.php",Another old white man. That is surprising.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calling all admitted high school seniors and families for the fall 2022 semester! Experience a day in the life of a K-Stater with Admitted Wildcat Day this Friday::: Oct. 1. Learn about your academic interest area::: get familiar with our traditions and enjoy a free lunch in the dining hall. Register by 11:59 p.m. TODAY to attend at www.k-state.edu/admissions/undergrad/manhattan/visit/events/admitted-days/.,9/28/2021 13:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Take some time this week to step outside::: enjoy the fall air and visit the K-State Gardens.,9/27/2021 17:14,Celeste Hughes this is going on the must visit list.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Be like Willie::: don't drive under the influence::: use SafeRide. Learn more at www.k-state.edu/student-involvement/saferide/ and remember 'Cats Don't Drink and Drive.,9/24/2021 22:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Register today for the Nov. 4 UAS Public Safety workshop hosted by Kansas State University Salina Aerospace and Technology Campus. Attendees will have the opportunity to hear from safety experts::: view demonstrations and more. Full details and registration at www.k-state.edu/media/newsreleases/2021-09/public-safety-workshop92321.html.,9/23/2021 22:17,Hello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How is K-State Engineering tied to Manhattan's iconic KS Hill? Get the story at engg.k-state.edu/about/history/k-hill/.,9/23/2021 16:15,Would love to see them add the “U”.,Told my son::: K.S. it was his hill.,Trent Adkins,My Dad helped with the “K”.,OMG did I have a lot of fun up there.....WOW🥰,Engineering needs to fix it::: it’s about to fall apart.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Are you or someone you know graduating from K-State this fall? Don't forget to apply for commencement by Friday::: Oct. 8 at 5 p.m. to be included in the program. Stay on task with the graduation checklist at www.k-state.edu/graduation/checklist/.,9/22/2021 19:50,Adelyn Smith,Joshua Miller,Ellie Bredemeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mark your calendar::: the #KSUnite conference ""Our lens::: our focus::: our K-State"" will take place on Tuesday::: Oct. 12. Learn more about the event::: including the break-out sessions::: at www.k-state.edu/diversity-inclusion/ksunite/2021/2021_KSUnite_Event.html.

TUE::: OCT 12
KSUnite",9/21/2021 21:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Take a front-row seat to see what a day in the life of a K-State faculty member is like as Mike Finnegan takes over our Instagram::: kansasstateuniveristy::: today.

Dr. Finnegan::: sometimes known as the ""high-five guy""::: is an assistant professor with the Staley School of Leadership Studies. Join Dr. Finnegan as he starts his day feeding his horses::: prepares for his Monday classes and more.",9/20/2021 13:47,Mike is a legendary professor. Loved his class.,Mike is great — one of the best!,I remember him as a Yell Leader with my son in the late 90's! He was at our home many times::: great guy to be recongized!!!!,Did he graduate in the late 90’s? He looks familiar!,Todd Beyer,Heck ya! This man is a great Wildcat 🤗,My man! Got to see this!,One of the most solid human beings I befriended during my 14 years in Manhattan.,Congrats Finn. You da MAN,"""There.....Once
was a man named Michael Finnegan!!!""",I’ll never forget his energy in leadership class back in 2008. Didn’t know him well but will never forget him! Glad to see he’s still on staff.,One of the best there is!!!,Dr Finnegan is a STUD!,Beautiful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Let's fill them up!

Help fill Cats' Cupboard: The K-State Food Pantry and the Career Closet located at the K-State Career Center with non-perishable food items and professional wear this weekend. Both of these campus resources are free to assist students. Get all the details on our Fill-anthropy event at www.k-state.edu/parentsandfamily/familyday/events/fill-anthropy.html.",9/17/2021 18:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K-State's open option program is for Wildcats who are interested in more than one specific career path::: are preparing to apply for a program or want to keep their options open. Explore what's out there and choose the right fit for you. Learn more at artsci.k-state.edu/academics/open-option/.,9/16/2021 21:51,Lainie Cowan,Zach Dutcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kansas State University Police Department
September 16 at 5:43 AM ·

With students::: faculty::: staff and community members on campus::: you are never alone at K-State! With Wildcat Walk::: students and staff can request a uniformed officer or security guard to walk with them anywhere on campus. Wildcat Walk is provided 24/7 throughout the year and can be requested by calling 785-395-7233 or pushing the button on a blue light emergency phone.

There are over 50 blue light emergency phones located throughout campus to report emergencies::: accidents::: request a Wildcat Walk::: or get directions. Press the red button and an officer will come to help you!

Learn more about campus safety at www.k-state.edu/studentlife/campussafety/safetyresources/index.html?fbclid=IwAR25VIw1Nlta7KGXJ92Wu8T5bmDHl5TqVXFCN7EHjCMHd8djXGfjRptUJpQ.",9/16/2021 19:21,Great job💜,Pride of the wild cats! Keep up your hard work!,Great job Wildcats!!,Such a great program!!,"Link doesn’t work
Suggestions?",Wish that would have been a service in the 80s/90s,Am impressed with all the safety innovations K State has embarked upon. Very proud of my school.👍,"I'd be interested to see pre and post-implementa
tion rates of complaint and prosecution for the issues these things are advertised to combat.",We need that in Virginia,Sydnee Becker,Nice one! Kudos!,Karen Fugitt Hailey Fugitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Make connections and learn about career and internship opportunities with more than 350 employers at the All-University Career Fair::: Sept. 21-24. Get all the details to attend::: what you need and more at www.k-state.edu/careercenter/students/events/cfalluniversitycareerfair.html.,9/15/2021 22:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"All of the books in Hale Library are back in their home!

K-State Libraries
September 15 at 1:00 PM ·

After cleaning::: storing::: and sorting 147:::000 boxes of books::: the last one finally went back on our shelves!! We are so excited to have our books back in their rightful place. Now you HAVE to check it out!

#HomeSweetHale #kstatelibraries",9/15/2021 21:34,What a beautiful facility with all the renovations and what a wonderful gift for years to come! Thanks for investing in the haven of history and information for the campus.,Samantha Pittman ❤️,Home Sweet Hale - from all of us at the Welcome Desk!,Steve Gilbert,Jessica Wheat The books have been brought back!!!,"What a milestone! Congratulations
.",What a wonderful reason to come back for a visit!,147:::000 boxes!?!?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K-State Alerts is the university's emergency notification system to keep campus up-to-date on emergency information::: including weather-related safety. Students::: faculty and staff are automatically enrolled in email notification. You can opt-in for text/call notifications at connect.k-state.edu.,9/15/2021 19:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Beach Museum of Art is celebrating 25 years and is open to the public.

Current exhibits include Two by Two: Animal Pairs::: Gordon Parks: “Homeward to the Prairie I Come” and more. The museum is open Tuesday through Saturday.
beach.k-state.edu",9/14/2021 15:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MAILCHI.MP
Projects Beginning Tuesday::: September 14

City of Manhattan::: Kansas - Municipal Government
September 13 at 12:14 PM ·

UPDATE: 09/16/2021 2:00 PM Ft. Riley Blvd is now open! Good job Street Crew::: thanks for the hard work!

Two road 🚧projects are starting tomorrow::: September 14::: that could have an impact on your commute 🚗🚲🛴🚶‍♂️.

-14th St. will be closed at Anderson Ave and pedestrian traffic will not be allowed at that intersection. Anderson will remain open::: but expect future lane closures on Anderson during later phases of this storm sewer::: sidewalk::: and street project over the next several months.

-The two inside lanes of Ft. Riley Blvd. will be closed from Juliette to 10th St. for road work. These repairs will take several weeks.

Read more and sign up for updates in your inbox using the link below:
https://mailchi.mp/cityofmhk/january2020-1043880",9/13/2021 21:17,Gabrielle Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Kansas State University Police Department is located in Edwards Hall on campus and is dedicated to preserving a safe campus environment.

University police provide a variety of services to the K-State community including housing safety talks::: fingerprinting::: bike safety::: security assessments and investigate on-campus incidents. Learn more about services provided at www.k-state.edu/police/services/.",9/13/2021 18:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9/11/01
#neverforget",9/11/2021 13:00,This is where I was that day.,Lest we forget. On the Watch,We will never forget 🇺🇸,flags are at half mast today!!!,Was outside Throckmorton.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The opportunity of a lifetime is in your hands. Join a K-State family like no other::: find your people::: experience gamedays and wear purple with pride. Don't make the world wait.

k-state.edu/apply",9/10/2021 18:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feel comfortable touching common surfaces again.

Lafene Health Center offers COVID-19 vaccine appointments Monday-Friday. Learn more at k-state.edu/covid-19.",9/9/2021 14:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State Parents and Family Program
September 9 at 8:29 AM ·

Hey Future Wildcats and Families::: join us TONIGHT for a Live Panel! Learn what it means to be a Wildcat! Submit questions::: and discover more about careers::: leadership::: and wellness at K-State! Register here: https://sforce.co/3lam3Uo",9/9/2021 14:34,Raquel Duncan I was on this panel tonight,dream to here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start the adventure of a lifetime and apply now to join the next class of game-changers. Explore your passions and find the path that fuels you. Don't make the world wait::: apply today at K-State.edu/apply.,9/8/2021 22:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Let's make sharing food normal again.

Lafene Health Center offers COVID-19 vaccine appointments Monday-Friday. Learn more at k-state.edu/covid-19.",9/7/2021 15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Willie doesn't drive under the influence and neither should you.

K-State Wildcats can receive free or discounted rides with SafeRide. Learn more about the program at www.k-state.edu/cats3d/ and remember Cats Don't Drink and Drive. #Cats3D",9/3/2021 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K-State continues to lead among other universities across the nation in happiest students::: academic support::: housing and more. Learn more about K-State being among the Top 10 Colleges in the nation at www.k-state.edu/media/newsreleases/2021-09/Princeton-review-lists9221.html.,9/2/2021 22:21,Celeste Hughes,Proud of my alma mater,Deb 💜,Hail Hail Hail Alma Mater!,💜,James Glenn Christine Wahl-Glenn,Am coming soon Kansas 💕🙈🙈🙈🙈,Great pictures! Happy girl!,Sweet memories of learning and friendship. I hope come to visit KSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niche has made it official::: Kansas State University is the best university in the state of Kansas.

As the nation's first operational land-grant university::: K-State is committed to fostering excellent teaching::: research and service.
www.k-state.edu/about/stats-strengths/achievements/2021/All-University.html",8/31/2021 15:36,Great People and Place.!!!,Of course!!,I know a place…,Jack Lynch Bridget Walsh Erin Lynch Diana Patterson,EVERYONE THAT HAS BEEN A WILDCAT KNOWS THAT!!! :),You misspelled best university in the country. Please correct your mistake.,Courtland Porter,Jenna good choice,Kaitlyn Carlson,Miguel Perez,Duh,Thank you to the experts at Niche for making it official,Congrats!,Of course.,Well::: yeah. #EMAW,Niche.com? I’m all for heaping praise on my alma matter::: but source quality matters. We need to significantly increase our graduation rate and bring in more research dollars to compete with other land grant schools across the country.,Drop the mast mandate!!,I always thought so…🤔🤓🤷‍♂️,What are the requirements for MSc programme at Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As a leader in the state in aviation and aerospace::: the K-State Polytechnic campus has announced a rebranding and is now Kansas State University Salina Aerospace and Technology Campus.

K-State Salina is the first aerospace and technology in the state and will continue to provide students with hands-on learning.
www.k-state.edu/media/newsreleases/2021-08/aerospace-technology-campus82621.html.",8/26/2021 21:55,It's gotta say Salina,Our grandson attends this school,Great 👍,It costs a lot to rebrand! Why was that so important?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The start of a new academic year can be stressful. Lafene Health Center Counseling and Psychological Services::: or CAPS::: offers a wide range of in-person and telehealth options. Learn more about services offered at www.k-state.edu/counseling/services/index.html.,8/25/2021 19:32,Bonny Castillo Huizar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Beach Museum of Art has officially reopened! Check out hours::: exhibits and more at beach.k-state.edu/.

Beach Museum of Art
August 24 at 9:00 AM ·

Your art museum has reopened! We are thrilled to welcome you back in the galleries. Visit us::: get inspired::: think ANEW! Please join us during the 2021-2022 season to celebrate 25 years of the #BeachMuseumofArt at Kansas State University.

Visit beach.k-state.edu for information on exhibitions and events in the ‘Art in Motion’ annual program series.

Covid-19 guidelines at k-state.edu/covid-19

#MuseumReopening #BeachMuseumReopens #KState #WelcomeBackToTheBeach #ArtMuseum #Museum #Art #VisitMHK #ManhattanKansas",8/25/2021 15:05,Closed again soon due to more covid hysteria.......,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Discover your passion and the opportunities will follow. Take the first step in being the next game-changer and apply today.

With 250+ majors::: 16 interest areas and the student resources to help you succeed::: you'll find your home at K-State.
k-state.edu/apply",8/24/2021 15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Welcome home::: Wildcats!

Start the semester out right with Your Wildcat Welcome events::: happening all week. www.k-state.edu/welcome/",8/23/2021 15:53,Ohhh!!! I miss Kansas State University!!! Someday::: I hope to study my ED. Doctorate there!!! Greetings from Ecuador!!!🇪🇨,Paty Cargua,👏👏👏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cats Don't Drink and Drive::: also known as #Cats3D::: is a K-State initiative to raise awareness and keep students safe. If you or someone you know needs a safe way home::: use SafeRide for free or discounted rides. For more information visit www.k-state.edu/cats3d.,8/20/2021 18:13,Can everyone use this service or only those who're drunk? 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As K-Staters continue to return to campus for the fall semester::: remember to be aware of ongoing city roadwork. Areas on Fort Riley Blvd.::: Highway 24 and Kimball Ave.::: along with areas in Aggieville::: are under construction. Stay up-to-date on these projects and more at bit.ly/2W4Hf5e.

City of Manhattan::: Kansas - Municipal Government",8/19/2021 21:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State Recreational Services is 100 years strong and keeps the university moving::: creates lifelong bonds and encourages friendly competition.

All Wildcats are invited to celebrate the past::: present and future from 4:30-6:30 p.m. on Tuesday::: Aug. 24 at Chester E. Peters Recreation Complex. Hang out with Willie the Wildcat::: enjoy an inflatable obstacle course::: see the K-State Marching Band and more! Get all the details at www.k-state.edu/media/newsreleases/2021-08/rec-services-100-81921.html.

Photos were taken prior to the pandemic.",8/19/2021 14:52,I miss Kansas State University!!! I hope someday to study there again!!! Greetings from Ecuador!!!🇪🇨🇪🇨🇪🇨,Debe ser un hermoso lugar abrazoz 👍👍🇪🇨🇪🇨🇪🇨🙏🙏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RileyCountyPD
August 18 at 5:36 AM ·

School is back!!!

Pictures on the front porch::: breaking out a fresh backpack::: syllabi (syllabuses..?!!??!???) and all the other good things that come with the first day of school!

In all the chaos::: take some time to remember school zones will be active again! Here's some tips for staying safe around schools and beyond.

- Slow down and be especially alert in neighborhoods and school zones.
- Take extra time to look for kids at intersections::: on medians and on curbs.
- Enter and exit driveways and alleys slowly and carefully.
- Watch for children on and near the road in the morning and after school hours.
- Reduce any distractions inside your car so you can concentrate on the road and your surroundings.
- Put down your phone and don’t talk or text while driving.
- Obey school zone speed limits and follow your school's drop-off procedure.",8/18/2021 14:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Make awkward elevator rides normal again.

Lafene Health Center continues to offer daily COVID-19 vaccine appointments. Stay up-to-date on university COVID-19 information at www.k-state.edu/covid-19/.",8/17/2021 15:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residence hall move-in is underway! Welcome to all our new and returning K-Staters!,8/16/2021 17:08,Just got my youngest all moved in,Moved my son into Goodnow yesterday and it was very organized::: no issues! 👍,Moving our youngest into Goodnow this afternoon! 💜,Enjoy and study hard,Remember it well. 1972.,"Moore Hall
1995-96
1996-97",Welcome and welcome back! We've missed you!,♥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Who is excited for on-campus move-in? 🙋

Be prepared for residence hall move-in by reviewing parking information::: check-in procedures and more at housing.k-state.edu/living-options/movein2021.html. Welcome to K-State!",8/14/2021 21:53,Callie High,Wow that looks different than it did in '10. Nice.,my dorm 90/92.. what a place.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
