Our Twin Cities campus is filled with unique architectural structures. What are some of your favorites? #UMNProud,2020-09-04 15:01:04,Pillsbury Hall. Looking forward to seeing its renovation!,All of them!!!!!,The Minneapolis and St. Paul campuses are both laid out beautifully. You know you are on a college campus unlike some that get lost in the midst of other things.,Do not forget smiling face of Yudof Hall,I miss MN!!! 😭😭😭😭💔💔,We so loved walking around the UMN campus while our son was there. Living in CA limited those visits but they are memorable. I was partial to the Gopher Way...not something we have in CA universities!,Would like to know if there is an architectural walking tour? Guided or just self paced with a brochure?,The mall with Northrop on one end and Coffman on the other❣️,Please make campus safe.,No takers for the Science Classroom Building?,Beautiful stained glass window in the ceiling of Burton. Also the interior of the main room in Walter Library.,Loved working at the ‘U’ for 15 years. Much has changed since I was there::: but all is still Fabulous. Proud to now have a child enrolled at this great school!,Coffman Union Building!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The U of M's research has played a significant role in the ""moonshot"" program to fight COVID-19. When most research facilities were shuttered::: the University kicked off a number of projects to help with both diagnosis and treatment of the virus. #UMNProud  STARTRIBUNE.COM University of Minnesota's microbiology research facility key to national 'moonshot' effort to fight COVID",2020-09-03 15:52:04,if the U is doing such awesome research how come you don't have testing readily available for students like other big10 schools?,Go::: U of M,academic expert helpers are professional writers with experience. We have worked with various online writing companies like academia research::: writer slabs::: writers hub::: and study pool. Tutors have different specialisation in different areas. In any task assigned to us::: we give nothing less than quality original work in time. We have written this text to appeal if you have access to any assignment::: kindly refer it to us and we will appreciate. Thank you.some of the subjects handled are; ✅ Online Classes ✅ Weekly Assignment ✅ Discussions ✅ Research Paper ✅economics ✅ Nursing::: and.medicine related courses ✅ Computer related courses ✅masters in IT ✅Info. Tech in global economy ✅ Accounting and finance ✅Enterprise risk managent ✅Data science Andrew big Data Analytics ✅Data visualizing ✅Emerging Threats and Counter Measures ✅Cloud Computing ✅Info Tech importance in strategic planning ✅Introduction to Data Mining ✅operational excellence ✅MBA ✅Research paper/project. ✅midterm and final exam -Any other academic related work.(helpdesky 1@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNResearch Brief: To improve the safety of COVID-19 treatment::: University of Minnesota College of Pharmacy researchers are studying how a person’s genes affect their reaction to certain medication. Read more about their findings: https://z.umn.edu/5sfd,2020-09-02 21:00:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masks don't stop our Gopher spirit. #UMNProud #StopTheSpread,2020-09-02 15:00:52,Too bad gophers sports and fanatics have a wait time until October to ship gopher masks,Even without sports or the freedom to move around as much as we’d like. We are excited that the ‘pause’ on starting school in the dorms due to covid19::: is now a GO! Excited for the next 4 yrs!! #UMN2024 #gogoldengophers,Aritra Banerjee,Caseley K. Cheong,Get on the football field!!,From Cusco::: Peru::: Machupicchu.. Gogo. U. M.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This is year is the first ever virtual Minnesota 4-H State Fair showcase! Even though it looks different::: 4-H'ers are staying as involved as ever with their projects.  University of Minnesota Extension  YOUTUBE.COM Welcome to the 2020 Minnesota 4-H State Showcase,2020-09-01 13:55:04,Glad to see 4H is active and highlighting their work!,Comment from one of your staff...a dept head no less. Shameful.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNResearch Brief: Is fool's gold valuable after all? UMN scientists and engineers have::: for the first time::: electrically transformed “fool’s gold” from non-magnetic to magnetic::: which could be valuable for computer memory devices. Learn more: z.umn.edu/5s1x,2020-08-31 18:00:10,I dont understand. So I read the article and I think I get it but how does this process translate to data storage? When you remove the charge::: the data is lost. So it could be RAM then? The pin head spec of material for the arm on a spinning platter drive? What other applications do we have for temporary magnets?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Department of Spanish & Portuguese Studies has started integrating Story Maps into its courses so students can become map makers. 🗺️ Learn more about how this story mapping technology enhances cultural competency.  College of Liberal Arts | University of Minnesota  CLA.UMN.EDU Students as Map Makers: Connecting Concepts to Geography,2020-08-30 20:34:03,One of your staff. Really disgraceful comments...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Take the deer out of the headlights::: and put deer in the spotlight! That's what the work of CFANS alumna Clare Tan Yi Fang does. Learn more about her efforts to track and conserve the deer population.  CFANS.UMN.EDU Oh deer! CFANS prepares recent alumna for a career in science::: wildlife conservation | College of Food::: Agricultural and Natural Resource Sciences,2020-08-30 17:00:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarah Klecker::: an alumna of the College of Design::: is passionate about using her degree to bring inclusivity to sports apparel and design functional clothing for athletes of all kinds. Read her full interview. #UMNProud  DESIGNATMNBLOG.COM Bringing Inclusivity to Sports Apparel: An Interview with Alumna Sarah Klecker,2020-08-29 22:00:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Researchers at the University of Minnesota Carlson School of Management are looking at how Artificial Intelligence can make working more efficient in the Digital Age. Want to learn more? Read on!  CARLSONSCHOOL.UMN.EDU Developing an AI and Digital-First Workforce,2020-08-29 18:30:08,Eva Ramos Alexandra Ramos Briceño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incredible work coming out of the College of Science and Engineering::: University of Minnesota (and partners)! #umnproud  CSE.UMN.EDU Researchers 3D print lifelike heart valve models | College | College of Science and Engineering,2020-08-28 19:01:17,One of your staff. Terrible comments. I hope her opinions don't represent those of the University. This is how a dept head speaks?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Students from the College of Science and Engineering::: University of Minnesota lend a hand to renovate a local community garden and help fight food and wealth disparities. Learn more about their work! #UMNProud  CSE.UMN.EDU Engineers Without Borders lends a hand locally | College | College of Science and Engineering,2020-08-28 14:30:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By wearing a mask::: you are doing your part to help #StopTheSpread  YOUTUBE.COM Stop the Spread of COVID-19: Masks,2020-08-27 20:00:27,Aritra Banerjee,Eva Ramos Alexandra Ramos Briceño,By the way::: masks are mandatory in Slovakia ever since mid-March: 33 casualties to the virus (per 5.4 mil population). Just saying.,One of your dept heads nasty comments. Really disgraceful. You'd think someone in her position could do better.,i REALLY HATE MASK! I LIVE ON THE MOUNTAIN SURROUNDING BY PINES & OAK TREES MY COMPANION IT IS THE BLOWING WIND!HOWEVER BECAUSE OF THE WILD PROGRAM OF MARKETING (BETTER THAN COCA COLA)YOU REACH MY SUBCONSCIOUS MIND ::: AND I FEEL SOMETHING IT IS MISSING WALKING 2 OR 3 O'CLOCK IN THE MORNING .BEFORE SUNRISE & DON'T HAVE THE MASK. IT IS HORRIBLE!; SO KNOW I UNDERSTAND THE PEOPLE FROM BERLIN THEY HAD THE WALL AND KNOW THE MASK. CAN YOU PLEASE IMAGINE WALKING ON THE TUNDRA IN ALASKA OR IN SOUTH AREA OF FIRELAND & WEAring that MASK or near the CANADIAN BORDER ON THE LAKES NORTH OF BRAINERD. NO WAY STOP THAT MARKETING OR U OF MINNESOTA ARE PRODUCING THE MASK! i DO NO THINK THAT.BE WISE! & ACT WISELY!BYE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Summer of EngageMNt program helped U of M students stay connected to campus by matching them to projects according to their interests. How did these students volunteer their time? Read more about their projects! #UMNProud  TWIN-CITIES.UMN.EDU An engaged summer for students,2020-08-27 15:00:45,Well this is cool!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Professor Connie Wanberg from the University of Minnesota Carlson School of Management shares some networking tips in the age of virtual communication. Want to learn more? Check out the full story below.  TWIN-CITIES.UMN.EDU Talking networking during a job search with U of M,2020-08-26 19:00:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"These University of Minnesota Boynton Health PAWS puppies wanted to say ""hello"" on National Dog Day! #UMNProud",2020-08-26 14:00:16,Thanks for showing my pals and I some love! We really miss visitng our Gopher pals on campus. Virtual PAWS - Pet Away Worry & Stress is great::: but it doesn't compare.,Lisa Niemeyer Thelen,The University of Minnesota has gone to the dogs? 😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Shelly Burkard,Ruth Elaine,Miguel Ramos Macedo,Row the boat::: Ski u mah::: go gophers! Happy international puppy day!,¿WHERE IS THE BEAVER? YOU PLEASE NOT USE UGLY DOG'S SIMILAR TO THE OWNER::: FIND THE BEAVER AND REPRODUCE PICTURES OF THAT!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A special shout out to our University of Minnesota Gospel Choir for their uplifting virtual performance! We're #UMNproud of all of our musicians for staying connected and making music.  University of Minnesota::: School of Music August 25::: 2020 at 9:00 AM ·  Welcome::: students! Add some glory to your schedule and join the UMN School of Music Gospel Choir with director Adrian Davis. Register for MUS 3380 (2 credits). No audition required | Remote instruction. Check out all the School of Music ensembles at z.umn.edu/ensembles #umnproud #umnmusic #umncla #weareumnmusic,2020-08-25 16:15:31,That was awesome!!,Beautiful! Thank you,That was beautiful!,Alyssa Evans,I AM OBSESSED WITH THIS!,Wow that was so fun !! Just can’t help but smile and sing along ❤️❤️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Researchers from the College of Science and Engineering::: University of Minnesota are modeling how aerosol travels in the lungs::: which could improve respiratory treatments for COVID-19. Learn more about this important work: https://cse.umn.edu/college/feature-stories/air #UMNProud,2020-08-25 15:00:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚨Attention #UMNDriven students!🚨 Are you looking for an internship or job this Fall? Check out our upcoming virtual Career Fairs and find the perfect opportunity for you!  CAREER.UMN.EDU Career Events | Career Services,2020-08-24 15:00:21,Thank you Joan Alexander Gabel. I appreciate you making difficult decisions to keep a larger picture and our student and their families as safe as possible considering the dynamic situation.,If your dept heads post comments like this::: I don't think anyone needs to give this University a second look...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNResearch Brief: While farmers are used to sharing equipment::: soon they could be sharing -- bees? It turns out::: creating a shared wild bee habitat could help farmers grow more crops. Learn more here: https://z.umn.edu/5rem  TWIN-CITIES.UMN.EDU Research Brief: Bee neighborly — sharing bees helps more farmers,2020-08-23 17:00:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNResearch Brief: In the U.S.::: Black newborns die at three times the rate of white newborns. An important study from the University of Minnesota School of Public Health finds that Black newborns have a lower death rate when cared for by Black doctors. Read on: https://z.umn.edu/5rej,2020-08-22 22:00:14,Universities = Coronavirus ( COViD-19) prevention measures = August 2020 // There is a package of interesting and very useful information on the PREVENTION of coronavirus infection::: including official materials and the latest scientific research::: the experience of doctors in the early diagnosis and fight against this infection::: as well as predictive estimates of specialists ... !! (development502012 @ gmail.com). The total volume of the material is over 350 pages.,Way to go white people! We’ve once again deflected the valuable information from this post and turned it into your personal issues🤦‍♀️,Great work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Nutritious U Food Pantry has always been important::: but the pandemic has only highlighted how essential its mission is. Learn more below. #UMNProud  TWIN-CITIES.UMN.EDU The pantry in a time of pandemic,2020-08-22 15:30:07,Fund them more,Nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University researchers with ZTF Survey may have found a light flare caused by the merger of two black holes. Capturing this event for the first time would be huge in space exploration history. #UMNProud https://cse.umn.edu/college/news/black-hole-collision-may-have-exploded-light,2020-08-21 20:00:15,Daniel Reed,Black holes are terrifying. Two black holes: not sure how to feel at all.,Peter Anthony Locast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Want to get out—way out—of the house this summer? ☄️  The Universe in the Park program from the Minnesota Institute for Astrophysics is now available at any time with “Universe @ Home:::"" a virtual series of tours of the night sky. Find out more: https://z.umn.edu/5qi3  CSE.UMN.EDU Universe @ Home | Minnesota Institute for Astrophysics | College of Science and Engineering",2020-08-21 14:00:33,Bruna H. Tonin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Mapping Prejudice project is expanding. With a new grant::: University of Minnesota Libraries will invite communities nationwide can join the work. Learn more here: https://www.continuum.umn.edu/2020/07/advancing-the-mapping-prejudice-project/,2020-08-20 19:00:13,As a black person::: Daniel Michaelson no business practicing medicine and you need to revoke his acceptance and work to ban him from every school possible.  https:// www.facebook.com /658110040/ posts/ 1015822027176004 1/?d=n,Here's something for your map::: one of your own. Proud? https:// www.facebook.com /search/posts/ ?q=found+him&epa =FILTERS&filter s=eyJycF9hdXRob 3IiOiJ7XCJuYW1l XCI6XCJtZXJnZWR fcHVibGljX3Bvc3 RzXCIsXCJhcmdzX CI6XCJcIn0iLCJp bnRlcmFjdGVkX3B vc3RzIjoie1wibm FtZVwiOlwiaW50Z XJhY3RlZF9wb3N0 c1wiLFwiYXJnc1w iOlwiXCJ9In0%3D,You’re mapping prejudice while allowing racists to practice medicine? How very hypocritical::: sounds about white.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Minnesota Carlson School of Management is a part of LaunchMinnesota::: a collaborative effort to connect local startups to a network of entrepreneurs. The program will provide courses::: seminars::: and resources for students across the state. Learn more: https://carlsonschool.umn.edu/mn-venture-builders/resources/launch-mn,2020-08-20 15:00:55,Nicole Grabowski this looks interesting...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All the world's a stage! With virtual learning::: shows::: productions::: and a recurring season with Join the Jubilee::: see what to expect from the University of Minnesota Theatre Arts & Dance 2020-21 season update.  CLA.UMN.EDU UMTAD 2020-21 Season Update,2020-08-19 13:54:11,Are you going to expel Daniel Michelson?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Together::: we can #StopTheSpread.  YOUTUBE.COM Stop the Spread of COVID-19: Physical Distancing,2020-08-18 17:00:35,Dawn Marie M,Play football,Daniel Michelson needs more than social distancing from the U of M.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congratulations to the 2020-21 Fulbright Fellowship recipients! How are these University of Minnesota - Graduate School students planning to help our connection and understanding with other countries? Check it out: https://grad.umn.edu/news-events/news/announcing-2020-2021-fulbright-fellows #UMNProud,2020-08-18 15:00:42,Nice,Eva Ramos,Hello please how can I benefit from FULBRIGHT scholarship from Nigeria to study my masters degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Help us give a big hello to our new Gophers with Weeks of Welcome (Virtual) Trivia and Bingo Night! RSVP or join August 19th at this link: https://gopherlink.umn.edu/event/6159917  GOPHERLINK.UMN.EDU Weeks of Welcome Trivia & Bingo Night,2020-08-17 14:30:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
College of Science and Engineering::: University of Minnesota alumnus Jack Kilian is a finalist in a poultry management and farm automation competition held by the Foundation for Food and Agriculture Research. Read what he and his robot::: Poultry Patrol::: are doing to help with surveillance in poultry barns. #UMNProud  THEPOULTRYSITE.COM Autonomous robotics for the poultry shed,2020-08-15 21:00:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Researchers at College of Science and Engineering::: University of Minnesota are part of a startup that's testing ultrasound technology as treatment for COVID-19. They are hoping to use the non-invasive technique to help reduce inflammation and help patients recover.  CSE.UMN.EDU Ultrasound may prove to be effective::: noninvasive treatment for COVID-19 | Biomedical Engineering | College of Science and Engineering,2020-08-14 15:13:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMN Researchers are discovering that natural killers in our immune system might be an answer to treating COVID-19.  STARTRIBUNE.COM University of Minnesota turns natural killer cells against COVID-19,2020-08-13 19:30:08,Current Uof MN student that needs to be expelled! Research that!,I think there’s a story about a mouse and an elephant related to this...,Tough lesson for a kid to learn...but you are surrounded by idiots...politi cal idiots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One of the U of M's most popular courses::: the Product Innovation Lab inspires students to design creative products with their teams. Even with this pandemic::: students were able to use their imaginations and invent some pretty cool products. Check it out! #UMNProud  TWIN-CITIES.UMN.EDU A decade of playful innovation,2020-08-13 15:00:41,Eva Ramos,Such great ideas!!!,These are awesome!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Want to build your own hot air balloon? Learn more about the links between social justice and math? Understand the journey of food in your body? These questions (and more) can be answered. Check out our 10 courses that will blow your mind. #UMNProud  TWIN-CITIES.UMN.EDU Ten courses that will blow your mind,2020-08-12 17:00:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Aanerud::: a senior at University of Minnesota::: Morris::: created the Emerging Artist Initiative to support young artists affected by the pandemic. We're #UMNproud of this important work.  FERGUSFALLSJOURNAL.COM Young artists look to support each other,2020-08-11 17:00:10,Assignment,https:// m.facebook.com/ nt/screen/ ?params=%7B%22fu ndraiser_campai gn_id%22%3A2660 81041374248%2C% 22source%22%3A% 22external_url% 22%7D&path=%2Ff undraiser%2F&_r dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Twin Cities campus in St. Paul is home to CFANS::: the University of Minnesota College of Biological Sciences::: the University of Minnesota College of Design and more! There are many resources for our students::: including museums::: a dining hall::: library::: and a greenhouse. Check out the virtual tour! #UMNProud  YOUTUBE.COM University of Minnesota Twin Cities - St. Paul Campus Virtual Tour,2020-08-10 15:00:47,Parents don't worry about the safety of your kids. They are safe from the police and social workers are ready to receive their calls and talk.,Nice,Wow::: the St. Paul campus has really grown since I lived there. They tore down Meredith Hall::: where I lived in 59-60. So nice to have seen this tour.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
According to a new study from the University of Minnesota School of Public Health::: 18.4 million Americans are at risk of losing their health insurance due to the pandemic.  SPH.UMN.EDU 18.4 million Americans could face disruptions and potential loss of health insurance due to pandemic - School of Public Health - University of Minnesota,2020-08-09 16:00:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Can worker bees infect the queen with viruses? What implications does this have for bee colony health? University of Minnesota College of Veterinary Medicine investigates: https://vetmed.umn.edu/news/research-roundup-can-worker-bees-infect-queen-viruses  VETMED.UMN.EDU Research roundup: Can worker bees infect the queen with viruses?,2020-08-08 22:00:09,I hear crime is going up::: lol!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Minnesota School of Nursing created free educational videos to support families through pregnancy::: labor::: the postpartum period::: and caring for newborns.  NURSING.UMN.EDU Having a Baby: Prenatal and Newborn Education,2020-08-07 19:30:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What are your favorite 20-second tunes to sing while washing your hands? #StopTheSpread  YOUTUBE.COM Stop the Spread of COVID-19: Handwashing,2020-08-07 14:00:28,The Imperial March from The Empire Strikes Back is another favorite of mine.,I just hum the opening theme to Star Wars under my breath while washing.,American Pie,This should be an interesting year for this college::: crime is spiking and Covid. Wait till your ratings on safety plummet and parents don't want to send their kids there!,Seven Nation Army - The White Stripes (just the opening 2x),ABCs,"These days::: it's the chorus from ""Don't Stand So Close To Me."" 😆",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We're excited to honor this year's Farm Families of the Year. #UMNProud #mnag  YOUTUBE.COM Congratulations to the 2020 Farm Family of the Year Recipients  University of Minnesota Extension August 6::: 2020 at 11:10 AM ·  Join us in taking a few minutes to watch University of Minnesota President Joan Gabel::: Governor Tim Walz::: Extension Dean Bev Durgan and others pay tribute to Minnesota's 2020 Farm Families of the Year.,2020-08-06 18:16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
If you want to learn more about our Minneapolis campus and what it's like to be a Gopher::: take our virtual campus tour today! #UMNProud  Please note::: this video was filmed pre-pandemic.  YOUTUBE.COM University of Minnesota Twin Cities Minneapolis Campus Virtual Tour,2020-08-06 15:02:45,As parents ::: we loved the U ::: so happy our daughter will always be a Gopher!,Judy Abrisz- you and dad should watch this video::: you can get “the tour” of Baileys campus!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How is the University of Minnesota contributing to the search for a vaccine? Read more here! #UMNProud  MNDAILY.COM UMN research could help inform future COVID-19 vaccines,2020-08-05 14:00:11,Will The University of Minnesota be testing incoming students? As a parent of a freshman::: I’d love to see this happen!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
When Jackie Callaway-Campbell heard about studying dental therapy through the University of Minnesota School of Dentistry::: she knew it was a fit. Learn more about her story::: and how she plans to use her degree. #UMNProud  TWIN-CITIES.UMN.EDU Finding her fit in dental therapy,2020-08-04 17:00:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waste has enormous potential as a renewable resource::: reducing the amount of greenhouse gases in the environment. Learn more: https://z.umn.edu/5pa1  For more information on home composting::: visit: https://z.umn.edu/5pa3  RESEARCH.UMN.EDU Drawing Renewable Resources from Organic Waste,2020-08-03 15:00:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We're #UMNProud of our campus for a lot of reasons::: especially the art. What are some of your favorite pieces?,2020-08-01 22:00:13,Assignment sucks,I love the boot(?) thing outside of folwell,Kelsey Inglesby you might like to see these.,I wish they caption the photos of where the art pieces are located. I would to love to see them when I visit.,http:// www.pa25.org/ artist/ andrea-stanislav /,Jennifer Selzler,September 2019. Everytime I visit MN I walk the Campus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMN Department of Sociology professor Phyllis Moen talks about finding joy and meaning during these times::: and how DIY activities can help.  College of Liberal Arts | University of Minnesota University of Minnesota Advanced Careers - UMAC Initiative  STARTRIBUNE.COM Amid pandemic boredom::: Minnesotans turn to DIY home projects,2020-08-01 16:55:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Research from University of Minnesota Medical School doctor Mohamed Hassan demonstrates why we need tailored approaches for preventing and managing Hepatitis B infection among African American communities.  MED.UMN.EDU U Hepatology Expert Studying ‘the Silent Epidemic’ — Viral Hepatitis B,2020-07-31 14:01:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PhD student Kristin Lunz Trujillo is taking on the misinformation surrounding vaccines and autism. Learn more about her work. #UMNProud  TWIN-CITIES.UMN.EDU Battling misinformation when health is at stake,2020-07-30 14:30:20,Nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Even with masks::: you can't turn down the volume of The University of Minnesota Marching Band! See how they're preparing for another great::: safe season: https://www.twincities.com/2020/07/26/umn-marching-band-gophers-coronavirus-football-tcf-bank-stadium/,2020-07-29 15:00:19,https:// www.youtube.com/ watch?v=TBaKGEUS rZ8,I went to the “U” for five years and couldn’t find anyone who knew what Ski U Mah meant!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CFANS alumni Natalie Vandenburgh is helping to build a ""highly interconnected system that makes good food available for everyone."" Learn what she hopes the food system looks like 30 years from now. #UMNProud  CFANS.UMN.EDU Food for thought: Alumna nourishes people and the planet with food system vision | College of Food::: Agricultural and Natural Resource Sciences",2020-07-28 19:35:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wear a mask to #StopTheSpread.  YOUTUBE.COM Stop the Spread of COVID-19: Masks,2020-07-28 14:16:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
After finally getting used to Minnesota winters::: College of Science and Engineering::: University of Minnesota aerospace engineer Nathan Precup had to adjust to the -100 degree Fahreheit temperatures of Antarctica. Learn more about his work::: and what daily life is like on the South Pole. #UMNProud  TWIN-CITIES.UMN.EDU Tales from the South Pole,2020-07-27 15:00:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A team of University of Minnesota Carlson School of Management students and faculty helped the Minneapolis Institute of Art with capacity planning in preparation for the museum's safe reopening. Learn more about their work! #UMNProud  CARLSONSCHOOL.UMN.EDU Carlson School team helps Mia prepare to reopen,2020-07-25 22:00:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A recent study from the University of Minnesota Medical School found that approximately two-thirds of homeless youth had a preventative health visit in the last year. Primary care could be a crucial intervention to help youth suffering from housing instability.  MED.UMN.EDU Primary Care is a Point of Intervention for Youth Facing Housing Instability,2020-07-25 14:26:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alumni from the University of Minnesota Law School are working at some of the most exciting tech companies in the ""new economy""::: showing that the opportunities of a law degree are more than courtrooms or boardrooms. #UMNProud  TWIN-CITIES.UMN.EDU Taking law into their own hands",2020-07-24 14:00:29,Nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University of Minnesota School of Public Health students returned home from a study abroad in India shortly before the pandemic exploded. This experience ""was a practice in empathy and discomfort""::: and taught these students how important public health initiatives are across the world. #UMNProud  TWIN-CITIES.UMN.EDU The education of a public health worker",2020-07-23 15:04:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
