STUDENTS: Please check your email for information about random COVID-19 testing. Thank you for your continued help in supporting the health of our campus and community. 📧 https://bit.ly/3nB6lBR,2020-10-09 20:45:11,Dislike,Welcome to being an adult! When I worked for Pfizer I had to participate in 4 random drug tests and a test of all employees in my district. All in one year! Pee in a cup and the water is turned off so you can't wash your hands.,Keep our campus SAFE... It is a goal for all ISU community.,Keep our campus safe but yet let’s have football with thousands of fans. But everything else is canceled::: even graduation.,If selected::: you can say no. If you take the test::: you will receive a $5 gift card and be entered to win some amazing prizes - $50 ISU Dining gift card::: $500 scholarship::: one free semester from Department of Residence::: one free semester from ISU Dining. If either of my kids get randomly selected::: I will encourage them to take the test.,Is this legal to test students at random?????,Do any of them really have any classes on campus???? My daughter’s are all online. Can’t catch anything or give anything when you don’t leave home.,Oh boy it's hard to read all this crap and not reply. Every person on this site is saying we want in person classes but I don't want my kid tested random than what do you want same shit that is happening now,As a current ISU grad student::: I think this is actually a great plan. One of my classes is in-person and it’s all older students that live off campus that didn’t need to get tested at the beginning of the semester. I love the idea of incentivizing students at random to get a COVID test to check for asymptomatic cases.,Watching the football game and noticing staff and players on the sidelines without masks and I am wondering AGAIN WHY my daughter has NO in person classes? Why the double-standard ? I know-\-\- $$$$. You all should be ashamed of the farce you have made of education. Covid19 must not be spread on the football field-\-\only in the stands and in classrooms::: bars and restaurants::: right?,Is this legal? Who is funding this::: both the testing fees and the prizes ?,So if a student submits to a test and tests negative::: them I assume they are then exempt from any mask-wearing mandate. Correct?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fall chimes in on campus (sound on!).,2020-10-08 19:47:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October is #GreenDotActionMonth and #IowaState is committed to the prevention of power-based personal violence. www.studentwellness.iastate.edu/2020/09/25/green-dot-action-month  (Photo description: ISU President Wendy Wintersteen pictured wearing green::: with the following text in the graphic: ""We all have a responsibility to help make Iowa State University a welcoming and safe campus. Green Dot is an excellent program that gives us the knowledge and tools to do our part."")",2020-10-06 16:00:09,If you want to do this teach the skill of listening. I made a comment while at ISU that had me removed from class::: meeting with the OEO::: and a department chair all for saying it isn't ok for anyone to direct a racial slurs toward people because 1) a classmate heard a word and decided to stop listening and 2) the teacher didn't seem to understand the nuances of intent. Also don't get me started on the number of times that teacher used my sex and ethnicity against me in class.,"""Power Based Violence""? Isn't all violence caused by someone more powerful than the victim in some way?","Restrictions for this? 1078 ""cases;"" no hospitalization s; no deaths. Obviously not based on anything rational.","Does the ""Green Dot Program"" protect Conservative Trump supporters on campus? Or are the Trump supporters the ones considered ""powerful"" and therefore their opression if justified to prevent ""Power Based Violence""?",Iowa state university has disappointed me and many others. You can have fans at a football game but yet you cancel graduation and all homecoming events. You can have fans at a football game but yet I can’t go to inperson face to face classes. I want a solid answer to why you are having fans at a game but yet can’t let students do any of these other things.,Is this part of the liberal Green New Deal?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
College GameDay 3 October 2020 г.::: 08:31 ·  Iowa State Football plays in the only stadium in major college football named after an African-American.  Jack Trice's legacy continues to inspire the Cyclones to this day.,2020-10-04 04:05:20,Loyal Forever True for ISU ❤🌪💛,Beautiful tribute.,CampusTown Gear has a really awesome Jack Trice I Will Shirt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stunning art on display at University Museums::: 10 a.m.-4 p.m. today and tomorrow (Oct. 1-2).  University Museums::: Iowa State University 1 October 2020 г.::: 11:31 ·  TODAY AND TOMORROW ONLY! Now is the time to check out ""Contemplate Japan"" at the Brunnier Art Museum! Four fresh Sogetsu Ikebana arrangements will be on exhibition through Friday. Designer and #ISUAlum Marcia Borel spent yesterday creating these one-of-a-kind works of art.  The Brunnier Art Museum is located on the second floor of the Scheman Building on the ISU campus. Hours are Wed-Fri 10:00 am to 4:00 pm and Sat & Sun 1:00 to 4:00 pm. FREE for visitors of all ages.  Learn more about ""Contemplate Japan"" at: http://bit.ly/2GdMGUa  #CyclonesEverywhere #IowaState #ContemplateJapan #SogetsuIkebana #HereTodayGoneTomorrow Iowa State University Alumni Association Iowa State University",2020-10-01 18:24:24,"It's not a particularly good idea to feature a person without a mask in a congregate space. That goes directly against ""Cyclones Care"" rules regarding wearing masks in university buildings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organizers put extra health protocols in place to provide delicious lunches during #CALSweek.,2020-10-01 16:25:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glimpses of campus as we head into autumn. 🍂🍁,2020-09-25 23:23:40,Beautiful campus!,Can't wait until classes are back in.person and the campus booming with kids. Beautiful campus!,Patricia Trampel 🥰🥰🥰,Bernadette Dadds,Beautiful,Love that campus!,So beautiful.,Miss this time of year. So beautiful.,Beautiful campus... So proud my Grandson is attending this year!,Beautiful! It brings back to me the wonderful memories of my student years there!!!!!,Sa RiTa saad dahleb khir,Mollie Brewer,Fond memories of my time on ISU campus!,Beau décor de l’automne. Bises,Loved the campus so much. For those in school enjoy it! It goes by way too fast,Gorgeous as always. Nothing can take that away.,❤❤🇱🇷,Gorgeous!,Thanh Le,Beautiful campus!,Nice!!,Beautiful!!!,Oh yea love the crowded campus and pictures of all the students in masks! 😡,Makes me want to re-enroll.,Such a beautiful campus!!,Joseph Trowbridge,Norma Jesus Ithamar Cynthia Mervyl Grace Osvaldo Javier Gene Rob Maite Wendy,Beautiful 🍁,Such a beautiful campus always,Emalie Cipale 😏,Beautiful campus!,Jena Wilhelmi,We have such a beautiful campus.,So beautiful and I don’t think I took in the beauty while I was there. Thanks for sharing so I can now.,Prettiest campus ever!,Spring and fall are beautiful of campus,You do indeed!,Proud to be an Iowa State alumnus !!,❤💛,I love the ISU campus! Haven’t been there in many years.,I always loved the beauty of the Iowa State campus! Regardless of the season::: the campus is gorgeous!,Miss ISU campus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYCLONES CARE Help keep the community healthy. Remember to cover your cough or sneeze and wash/disinfect your hands immediately.,2020-09-23 16:28:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's #NationalVoterRegistrationDay! Preregister to vote by Oct. 24.  Resources: 🗳 Register online with Iowa drivers license http://mymvd.iowadot.gov/Account/Login... 🗳 Story County/Ames form (postage paid) http://storycountyiowa.gov/.../Voter-Registration-Form... 🗳 Other Iowa counties http://sos.iowa.gov/.../voterinfor.../voterregistration.html 🗳 Out-of-state absentee info http://allintovote.org,2020-09-22 16:12:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#IowaState swans Lancelot and Elaine were drawn to music being played by a flautist practicing near Lake LaVerne.,2020-09-18 21:18:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPDATE: The spring semester will start two weeks later (Jan. 25) and end on time (May 6) with no spring break. Multiple delivery modes still will be offered for courses (face-to-face::: online::: hybrid::: arranged).  A targeted five-week online winter session also will be offered to help students stay on track for graduation.  NEWS.IASTATE.EDU Iowa State makes changes to spring academic calendar • News Service • Iowa State University,2020-09-14 20:34:17,Paul Morris,Montanna Krogman,My hope is that if they sign up for in person classes they don’t get switched to online only. Let those wanting in person classes have that opportunity.,I hope you do offer more hybrid & face-to-face classes. All my son’s classes switched to online last minute - seemed shady. Please understand many kids need to have in person classes & do your part as an educational institution to serve your students!,Jennifer Michelle,Matthew Pritchett Julie Pritchett,My student has yet to be in a classroom...it’ s all BS! This much money for computer classes is a crime. I hope she doesn’t return. Less school for Th e same amount of money...quite the gig.,Monica LaRoque Alyssa LaRoque,Sick world. When will the brave show up?,Greg Scheibal,Dana Jo Bradshaw,Why the 25th? COVID might show up before that but it isn’t allowed to show up after the 25th?,It would be nice if we can cancel spring housing contracts.,Lisa Mustacci Model April MarieMary O'Malley Andre,Judy Fisher Martin,What is the purpose of pushing back the spring semester even further (despite our lengthened winter break) and cutting spring break? If the concern is spring break trips::: why not keep the calendar start date and just make semester end a week earlier?,I dont know if they are trying to avoid as much flu season as possible but I'd prefer an early start and go straight through. Hoping my daughter can take a winter class.,Bring back Fall graduation,My student is coming home this Wednesday. Ok so she gets screwed on the housing and meal contracts for fall semester. Well .... she had one in person class and that's online for her now. The food was awesome when she started .... now it's practically heated gas station food. Good thing is she won't sign up for her spring housing contact or meal plan IF all her upcoming spring semester classes go online. It's a shame. But she's coming home and we are very happy about that. We get more time with her. Everything else will hopefully work out in the end.,Does that say no spring break,This is our first year at Iowa State and I have to say I am disappointed that zero of my daughters classes are in person. What you pay per credit hour should be discounted if the professor chooses online. My personal opinion is educators should be considered critical. Teach!,No Spring Break? Might as well shut the college down ..,I don’t think Iowa State cares about students health. Actually I know they don’t.,I literally have professors who don’t teach this semester because they can be lazy and go online and just throw slides up and say “read those”. Their slides aren’t in depth and have no notes. I’m so glad I’m wasting money on a shitty education this semester and paying for professors to sit on their butt,This Thursday is constitution day. Remember where Yu live!,Great plan. My Iowa State students like it too. It will give them an opportunity to work more over break and earn some decent money.  I have a son graduating this semester. Iowa State has been a great school! He has accepted a job offer too! He is fortunate to have in-person classes this semester #cyclonefamily,I cannot believe that all of my son's classes this semester are pre-recorded lessons! The instructors should teach via live sessions! Also::: why aren't the science and engineering classes in person? They're supposed to be hands-on learning! So disappointing!,Tell me again why you so-called experts at ISU are insisting on your stupid COVID19 restrictions. CDC releases survival statistics for people in their 20s and younger.....99. 99% survival rate! Tell me again these liberal dens of higher education are NOT playing politics with our kids’ lives and OUR money.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iowa State Football 11 September 2020 г.::: 16:18 ·  We may not see you.  But we will feel you.  And we will play for you.  🌪🚨🌪,2020-09-12 14:26:54,Great introduction to the season of difficulty. Wow! Perseverance!!!,Betcha it’s gonna be really exciting.🙄,Hatime Ryoudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great story about how the Iowa State University Marching Band::: alumni and parents found innovative solutions to make it possible to perform at #IowaState Football games during the pandemic.  YOUTUBE.COM Cyclone Marching Band adopts new safety measures for football opener,2020-09-11 13:55:08,Ashlyn Snyder,So great! Amazing students::: directors::: alumni and parents!,Love this sooooo much!,Jenifer Hauri Mary Kay Nantista Pokorny,Susan Lea band moms might find this cool,This is awesome! Go band! ❤️💛❤️💛,Sarah didn’t we just talk about this?,❤️💛❤️💛 A great example of taking lemons and making lemonade🤣🤣,Benjamin Mauritz. This is great! Thought you’d be interested.,Awesome! Go cyclones!❤️💛,Best Band Ever!! College athletics wouldn't be the same without them! This will ad so much to the atmosphere at these no-fan games and I'm sure the team will appreciate all their efforts.,So happy the band can be there!,We LOVE the band!!!! Go State!!!!,I’ll never forget the dinosaurs.,THIS is creativity::: resilience::: dedication::: and love. THIS is Iowa State. ❤️💛,This seems like it could be a video by the onion. What a weird world.,Madeline- well here’s one idea lol,we have a grandson playing in this band:::::: so glad he is able to show off his talents with the great ISU marching band..,Love that band!!!! Wish I could b there to hear them. Will c u on TV!!,Very innovative! Love 💕 it,This is excellent! Shared the story and our local elementary band teacher reached out. She would LOVE to know WHERE masks and bell covers were ordered from....or patterns if homemade!!,Will the band still play with no fans at the game?,Innovative and amazing,Abigail Frommelt,Erik Miller and Shannon Hagan. I know we won’t raise $20:::000::: but I thought you both would be interested in the article. Go Band!,Mark Rodgers,Patrick Cullen is that your son pictured?,Love the band!,Awesome!!,Jessica & Tanner I love their innovation,Read more: www.news.iastat e.edu/news/ 2020/09/11/band,That is really cool and what a great idea,Joy K. Walsh check out how they made this possible.,Susan Ohm::: thought you might like this.,This is so awesome! Anyone know the company where they got the face masks? Daughter is in symphonic band but I think they just had to DIY their own.,Awesome!!,Iowa State is a Awesome School!,Stay safe! ♥️🙏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On-campus COVID-19 testing::: now located in Johnny's at Hilton Coliseum::: is available for #IowaState students and employees with symptoms or direct exposure to someone who tested positive. ℹ️ web.iastate.edu/safety/updates/covid19/planning/health,2020-09-10 22:32:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
↔️ Physical distance at least 6 feet (2 meters) from others and wear a face covering::: especially if you're unable to distance. care.iastate.edu,2020-09-04 23:48:16,Boo you ISU::: you are a science university! Post all the science known and the current risk and recovery levels! If this is the reaction to Covid::: then it’s the reaction to every viral outbreak::: then see how society reacts and functions!,I see the ruskies even infect isu boards.. awesome.,We can't live in isolation.,According the the National Highway Traffic Safety Administration::: 2300 teens died last year in car crashes. How many teens have died this year from Covid?,#Lame,How about a study on the ineffectiveness of masks? They only promote fear and anxiety. Got to keep it up until the election.,Enough already ISU... pretty pathetic how you lure everyone back to campus with the idea that all is normal and then shut it all down after it’s too late with apartment leases etc. College kids are not at risk. STOP with all the propaganda.,that is awesome,Wow sort of embarrassed for a few of you,I think you mean 1.829 meters. Come on ISU!,Good one::: ISU::: I'll share!,What about when they come home to family and friends? wear a mask!,Wow look at all these incredibly smart people telling me to ignore science and experts because they saw on Facebook that corona isn’t a problem,That was your plan in order to allow fans at games but it works everywhere but a football stadium? 🤔,I hear the essential oil::: frankincense cures COVID. I wonder if Iowa state has considered that yet 😌,But not while you’re in a classroom::: right? Because ISU chose to use room capacity and not the 6 feet rule. If you can’t follow your own rules::: we probably shouldn’t be on campus.,So::: Are you gonna have Jake in the next one. Since you're doing State Farm commercials?,I think I need to delete everything ISU!!!!!......E XCEPT I do have a student there,Hard to even meet people this year...hardly any in-person classes::: everything either cancelled or gone virtual::: dorm room doors shut instead of propped open. I hope this doesn’t go on for this entire year::: I was hoping for somewhat of a “normal” campus experience as that is what the school told us that would happen. Part of why we let our son move into the dorms::: to get “the college experience.” Not happening unfortunately.. .,I urge everyone to ignore social distancing::: mask and party like it's 1999. Time to teach local officials a lesson they will never forget,Lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2020-08-28 22:36:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STUDENTS: If your address has changed::: preregister to vote by Oct. 24. 🗳 Register online with Iowa drivers license mymvd.iowadot.gov/Account/Login?ReturnUrl=%2fVoterRegistration 🗳 Story County/Ames form (postage paid) storycountyiowa.gov/DocumentCenter/View/270/Voter-Registration-Form?bidId= 🗳 Other Iowa counties sos.iowa.gov/elections/voterinformation/voterregistration.html 🗳 Out-of-state absentee info http://allintovote.org,2020-08-26 22:26:08,Iwillvote.com,Megan Lundy,Cassidy Martinson,Sarah Stell,Jake Baumstark,Claire Wolfe,Aidan Kelly,John Johnny,As a black American citizen I am deeply concerned for the students of your new English professor Chloe Clark who is telling them that conservatives views are not allowed and has threatened to dismiss them from her class. She is openly oppressing their rights to free thoughts and free speech. I implore you that she is reported to the English department head and Dean immediately.  Sincerely::: A black American female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volume up for this #PostcardFromCampus.  YOUTUBE.COM Postcard from Campus: Home Sweet Home,2020-08-24 18:55:01,Paul Morris,I love these postcards from campus! Brings back memories of wonderful times,Great job scaring young people and threatening them with fines or expulsion if they don’t mask up at all time! It is sickening to see students outside in the fresh air and sunshine with a mask on. Shame on you Iowa State. If this virus is so dangerous you should have kept campus closed! Kids aren’t paying tens of thousands of dollars for college to be locked up in their rooms doing online classes.,Thank you for trying to keep my kid safe.,Such a beautiful campus. I'm glad the students get to enjoy it. 😷,Doesn’t look natural at all - campus life for ISU students is not going to be good old Cyclone environment anymore! Positive side to this new lifestyle would entice students to hit books more often than usual and get A’s and B’s for their hard work!,Beautiful video. This college experience for my daughter is far different than what her dad and I had. She has one in person class MWF::: and everything else is online. No one is being told to be confined in their dorms::: but as for our daughter::: she wears a mask in the common areas as per instructions posted on each dorm floor. She masks when she goes to the dining halls and anywhere she comes into contact with those outside of her own dorm room. Is it an ideal college experience? No::: but what is right now. Despite current events::: she is enjoying ISU.,Yes💛❤️💛❤️,Ross Grandinetti,As a black American citizen I am deeply concerned for the students of your new English professor Chloe Clark who is telling them that conservatives views are not allowed and has threatened to dismiss them from her class. She is openly oppressing their rights to free thoughts and free speech. I implore you that she is reported to the English department head and Dean immediately.  Sincerely::: A black American female,I can’t have class in person! Even with half capacity but yet we can have 25:::000 people for a football game. Did I mention we are still paying full tuition for classes that don’t even meet on zoom that you are your own teacher.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
