Hard to believe the fall semester flew by this fast – Have a great winter break Duke Students & we’ll see you in January!,2021-12-13 18:41:56,Have a safe and beautiful Holiday Season!,💙,❤️❤️,😙❤❤,Ingrid Lopez,Mónica Pacheco,Bonita Jean,Bonita Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The wait is over. We're excited to announce Mike Elko as our new head coach!  GODUKE.COM Mike Elko Named Head Football Coach - Duke University,2021-12-11 00:14:15,Welcome to Duke!🏈💙🏈,Congratulations Mike and Michelle Madison Elko what a road you have had to get here!,Good luck and welcome to Duke!,Now Coach get some big time recruits!!!,Let’s go!!,Henry Junker,Why did you censor your alumni after they spoke out about your crypto investments?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A research team that included Dr. David Montefiori at Duke Human Vaccine Institute earns praise from the National Institutes for Health for developing a way to gauge the effectiveness of mRNA vaccines against COVID-19. According to NIH Director Francis Collins::: “Overall::: the findings suggest that tests for antibody levels can be applied to make predictions about an mRNA vaccine’s efficacy and may be used to guide modifications to the current vaccine regimen.”  DIRECTORSBLOG.NIH.GOV Accelerating COVID-19 Vaccine Testing with ‘Correlates of Protection’,2021-12-09 15:03:02,Why did you remove a fundraising video featuring one of your former students after they spoke out about your crypto investments?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dr. William Fulkerson reflects on his illustrious career.  TODAY.DUKE.EDU DUHS Executive Vice Pres. steps down as one of the most influential figures in Duke Health’s 90-year history,2021-12-08 16:03:01,Why did u censor ur alumni for speaking out against ur crypto investments?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congrats to Duke and Duke Kunshan University's three new Schwarzman Scholars – Jessica Edelson::: Wanying He::: and Jessie Xu 🎆  TODAY.DUKE.EDU Three Students from Duke::: Duke Kunshan Receive Schwarzman Scholarships for Graduate Study in China,2021-12-06 20:11:44,Congratulations ::: ladies! You rock!,great news!,Congratulations Jessie Xu!,Congratulations !! Enjoy every moment!,Go Duke Blue Devils,Gooo Jessie Xu ! 🤗🥳,AMAZING!!!!,Henry Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congrats to Dr. Viviana Martinez-Bianchi::: the North Carolina Family Physician of the Year ✨  The award honors Dr. Martinez-Bianchi of Duke Health for her community outreach efforts and advisory work during the COVID-19 pandemic.  https://today.duke.edu/2021/12/dukes-dr-viviana-martinez-bianchi-named-north-carolina-family-physician-year  TODAY.DUKE.EDU Duke's Dr. Viviana Martinez-Bianchi Named North Carolina Family Physician of the Year,2021-12-03 18:23:01,Amazing and dedicated doctor!,Congratulations 🎊🎈🎉,Congratulations and thank you !!!,Congratulations and Best Wishes for your career!,Congratulations !,Why did you censor one of your alumni who spoke out against your crypto investments?,Congratulations,Congratulations,https:// www.eduopinions. com/ write-your-revie w/?ref=dkw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As students returned to in-person learning::: classrooms looked different than before the pandemic. Here's a look at innovative and safe learning environments from the fall semester.  LENS.DUKE.EDU Inside class'room' learning - Duke Lens | Visual Stories at Duke University,2021-12-03 15:00:10,If the vaccines work why do we need mask I have been vaccinated for polio and smallpox should I wear a mask for that too What if we took better care of our selves and built up our own natural immune system you know personal responsibility? 😎,Why did you remove a fundraising video featuring one of your alumni after he spoke out about your crypto investments,Maria Hall. Because duke students are morons. Roll tide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Duke students marked the fourth day of Hanukkah at ""Latkapalooza"" with latkes::: jelly donuts and a candle lighting ceremony.  The event was co-sponsored by the Jewish Student Union and Jewish Life at Duke. https://duke.is/gmem3",2021-12-02 21:05:21,Go Duke Blue Devils,Suddenly::: Duke is supporting Jewish life on campus? Come on. It’s a little transparent::: Where was the outrage from the administration when its student government president said no to Duke’s Students Supporting Israel activities?  Stop pretending.,"This university fuels racism by condemning farm markets as ""racist"". Where did you find these two losers::: Jennifer Zuckerman and Alison Conrad::: to make this sort of divisive statement. This is why universities need to be boycotted and starved from money until this nonsense ends.",I guess Duke student government does not know that Chanukah is a Zionist victory of Jews over foreign occupation of the land of Israel. Pretty much makes Dukes bigotry against Jews completely silly,💙Enjoy! 🕎,Enjoy 😉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December sunrise 🌅,2021-12-01 15:47:11,Thanks for the memories. Can't see my dorm (Gilbert-Addams ::: when it was coed and all classes)::: but it's nice to take a virtual stroll.,East is beautiful,Beautiful campus #Duke.,P,Beautiful picture!,I hope to one day visit this beautiful campus!💙,Absolutely beautiful,Beautiful University.,Wow:::great university:::I praying to be here one day,Victor Lui,East Campus?!,the view <3,Beautiful!,East campus ❤️ I missed Duke university,Shinhye That Baldwin Auditorium..,Why did you remove the fundraising video of an alumni for speaking out about your crypto investments?,The aerial view is spectacular.,Victor Lui,#ArieannaDouvill e im Father* guidelines to get on track in the Diet department*/ encouragement... ...plz impart. t/y #concrenced parent,https:// www.foxnews.com/ us/ duke-university- farmers-markets -food-charity-w hite-supremacy,The article by Jennifer Zuckerman and Alison Conrad regarding farmers markets and food charity being racist is not only sophomoric::: pedestrian and moronic::: it is also insipidly banal... Maybe shopping and buying anything is also based on White Supremacy as well.... What idiots.... lol,Thanks for promoting Jew Hate and Annihilation of Jews. I am sure the money you receive from Arab nations will get you all the pay raises you want.,📝I found quality papers and super discounts🎁 here! Always timely delivery! My exam session is over long before Christmas!🎄 📌https:// speedypaper.com/ order?rt=n5Qh0Ar K&discount=NOPL AGESSAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In her memoir::: Divinity professor Kate Bowler looks at how our formulas for a good life don't always add up.  https://today.duke.edu/2021/11/kate-bowler-honest-language-lifes-hardest-moments  TODAY.DUKE.EDU Kate Bowler: Honest Language for Life's Hardest Moments,2021-11-30 15:05:01,Love reading her words and listening to her. Such a great reminder.,Thank goodness somebody is telling the truth.,This Lady has a powerful message for all of us.,Loved her book https:// katebowler.com/ books/ everything-happe ns-for-a-reason /,Why did you remove a DukeForward video of one of your students after he spoke out about your crypto investments?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congrats to Ege Kaan Duman::: Duke Kunshan University's first Rhodes Scholar 🌟  https://dukekunshan.edu.cn/en/news/class-2022-student-named-first-dku-rhodes-scholar  dukekunshan.edu.cn  dukekunshan.edu.cn  See more at dukekunshan.edu.cn,2021-11-29 15:13:40,Good luck,Pretty sad to see religious discrimination at a U.S. University. https:// fox42kptm.com/ news/ nation-world/ duke-university- intervenes-afte r-student-govt- denies-recognit ion-to-pro-isra el-group,The progressives at Duke University are misguided and are being indoctrinated by professor ideologies to move to a socialism government and change society. How hypocritical to have the academics promote inclusiveness yet condemn a Jewish organization.,🔥 Grab your discount & superb papers even if deadlines are strict! It’s time to think about Christmas preparation::: not exams! 😉 https:// writepaperfor.me / place-new-order? rt=kyh1QMik&dis count=ORIGINAL,Hello i am 19 years old i am from India i have commented you with great reverence and confidence for your little help request you with folded hands please try to pass this message of mine to bill gates or his wife mine the condition of the house is very bad and all responsibility is on me there is no one to care please send the massage so that i can ask them for help 🙏 My whatsapp contact 8140346730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May the light of the season shine throughout the year – Happy Hanukkah,2021-11-28 23:05:07,Happy Hanukkah!,Happy Hanukkah!,Really disappointed that you haven't lit all the candles,I thought that with each passing night you all would have light a new candle. We are approaching night 4 and NOTHING!!!,Henry Junker,Happy Hanukkah!,Why did you remove the video of me speaking at a Duke alumni event?,Where's the light for day 2?,Funny how your university blatantly advocates antisemitism yet convinces itself it isn't a nest of bigots by posting this.,https:// www.foxnews.com/ us/ duke-university- pro-israel-grou p-denied-recogn ition?fbclid=Iw AR31coMrmOWJGVy swuhEOcof47fUqS Sy_hx2CYUck8ozF oa-O-Al0DFN3ZY,Campus group SSI (Students Supporting Israel) was denied recognition by the Duke SG. Admin. over-ruled them. Coach K's replacement is Jewish-\-\will the SG shun him too?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy Thanksgiving to All!,2021-11-24 16:08:39,Happy Thanksgiving!,Henry Junker,Emma Miller Fromi is in this video,https:// www.foxnews.com/ us/ duke-university- pro-israel-grou p-denied-recogn ition?fbclid=Iw AR31coMrmOWJGVy swuhEOcof47fUqS Sy_hx2CYUck8ozF oa-O-Al0DFN3ZY,I guess Duke no longer believes in Civil Rights. Shame that they let bigotry rule instead of providing equal rights to Jews. The students who voted for this bigotry should be kicked out of the school.,Stop donations to Duke (as a DOUBLE alumna I’m embarrassed the university has lost its way) UNTIL it stops the “woke” BS.,Unless you are a member of Students Supporting Israel. Then clearly Duke doesn’t believe to “ALL”. Shame on Duke.,Pretty sad to see religious discrimination at a U.S. University. https:// fox42kptm.com/ news/ nation-world/ duke-university- intervenes-afte r-student-govt- denies-recognit ion-to-pro-isra el-group,How can I participate,Happy holiday. Dear friends::: let's spread more truth to help people. https:// www.theepochtime s.com/ how-the-specter- of-communism-is -ruling-our-wor ld-list-of-chap ters_2658181.ht ml,Education is about learning facts and using your own mind to form your own opinions based on those facts. It is not about thought control and forcing your bigotry on others. Remove your antisemitic curriculum and mob mentality.,https:// www.eduopinions. com/ write-your-revie w/?ref=dkw,https:// www.algemeiner.c om/2021/11/24/ duke-university- hands-a-big-win -to-antisemites -and-bds/ ?fbclid=IwAR3OVg DFbYrojuV9fFE41 dm_krswKPJHU-Jf GTbwHyVnR2xgdt5 yFgLrftA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke Science and Technology is a new university-wide effort designed to elevate excellence in the sciences and address challenges in computing::: materials science::: and body and brain resilience.  https://today.duke.edu/2021/11/duke-science-and-technology-%E2%80%98accepting-challenge%E2%80%99,2021-11-22 16:42:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Thursday::: Governor Roy Cooper will present the North Carolina Award to Timothy B. Tyson for literature and to Blake S. Wilson for science.  TODAY.DUKE.EDU Two Duke Scholars Received North Carolina's Highest Honor,2021-11-17 16:07:02,Congratulations Timothy B. Tyson !,Henry Junker,Wow! This is so amazing. Congratulations !,Might want to address your university student council for blatant Anti-Semitic behavior against a Jewish group.,If you want to order a course or diploma in mathematics in the United States (no matter where - in New York::: Florida::: Los Angeles::: in any other state::: state)::: or order a course or diploma in Germany (no matter where - in Berlin::: in Munich::: Frankfurt)::: or order a course and diploma in the European Union (no matter where - in Austria::: in the Netherlands (Netherlands)::: in Belgium::: in France::: in Poland::: in Bulgaria::: in Greece)::: as well as order courses in Turkey: in Istanbul::: Antalya::: Alanya::: Marmaris::: Ankara::: Sinop::: Northern Cyprus - we will help you https:// www.facebook.com / profile.php?id=1 00074306679798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At age 93::: Pearl Asbury became the 100th person to join a Duke CTSI study designed to better understand kidney disease in people of African ancestry.  CTSI.DUKE.EDU Solving the mystery of kidney disease in people of African ancestry,2021-11-16 16:13:01,Grab your discount & superb papers even if deadlines are strict! It’s time to think about Christmas preparation::: not exams! https:// writepaperfor.me / place-new-order? rt=kyh1QMik&dis count=ORIGINAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gen. Mark Milley::: the nation's top military officer::: visited Duke to discuss America's foreign and domestic threats::: meet with ROTC units::: and tour research labs.  TODAY.DUKE.EDU 'You Don’t Just Throw in The Towel Just Because You Don’t Like It',2021-11-15 15:20:18,So glad the Chairman of the JCS saw value in visiting Duke!,I wonder if anyone asked him about Kabul::: and how that evacuation is progressing 🤔,https:// www.foxnews.com/ us/ duke-university- pro-israel-grou p-denied-recogn ition?fbclid=Iw AR31coMrmOWJGVy swuhEOcof47fUqS Sy_hx2CYUck8ozF oa-O-Al0DFN3ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heading into the weekend like ... 🙌 🔵 😈,2021-11-12 17:15:19,💙😈,Go Duke Blue Devils,The blockers aren't pressing enough to the net. And the hitter is already too under the ball. And the defender shows no signs of defense/ interest,I love university,Blue devils ♥,Love the weekends but I have to work most::: I paint houses I love it::: but it's a grind::: on the bright side when I have days off I love sports❤️❤️🛹🛹🏀🏀⚾⚾.,I am zach Kon from B&G FOODS:::we would like to put a 15 x 12 inches advertisement sticker on your car/bike and get paid $1750 weekly? This is a golden opportunity::: there is no sign-up or commitment fee involved::: to apply into this program kindly click here and leave a direct message in here for complete registration process https:// forms.gle/ HywrKAaDxgjsP78Y 7 Thanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
To the men and women who have served our country – Thank you 🇺🇸,2021-11-11 15:03:05,Yes::: thank you,Thanks for the opportunity! You guys are advancing my career lots. I feel confident ❤️🙂,Yes,Go Duke Blue Devils,Win,Now that's what I call impressive. 🇺🇸,Margaret Shipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Join us tomorrow at 11 AM on the Duke University Chapel lawn to honor our veterans and military community.  CALENDAR.DUKE.EDU Veterans Day Commemoration Ceremony,2021-11-10 17:23:05,Great job Duke University in celebrating service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Officially basketball season 🏀,2021-11-10 04:52:39,Kaylaa Armanii,Great game last night! 👏👍💯💙🏀,Awesome start to GOAT’s last season! 🔵😈,Like what I’m seeing from this team! Well balanced::: good chemistry::: only getting better. I like how players let the game come to them instead of them chasing the game by throw wild shots etc..,Glad to see Coach K hand ole Cal his first loss of the season💙,#FriedCalipari,Doug Brown Taylor Huneycutt 😄😄,Great win 🔵😈,Congratulations ::: gentlemen!,GREAT game Duke!! 💙💙💙💙💙💙💙💙,Not a moment too soon. 💙😈🏀,Way to go Duke,yes go duke.,Going to be a fun season,Awesome game!!!!,They were amazing and even only had one 3 points and didn’t need the 3 points to play they were awesome for 2 points many of it along the way way to go Duke blue devils,Oh miss those games,This is how you send your leader into retirement keep this up!!!!!,Julie Farrell,Theo John bringing his silly self from Milwaukee to Durham. Gonna jabber and muscle his way to a ring::: I hope.,Whoo hoo!!! Go my Dukies!!,Awesome game! 💙,What a game!!! This team looks really good!!!,What a game!!! #GoDuke,#HereComesDuke,Carolina,W😈,Yes it is! WTG Duke,🔥,Tony Robertson,Boys look real good,💙💙💙,GO DUKE,💙💙💙💙💙,P5!,DUKE 💯💯,Great!,John W Cummins wooo,This state of mind has had a profound effect on me. Please help meGet me out of Afghanistan immediately,Please introduce an organization to me. Get me out of Afghanistan is very worrying,Need an original essay? 🤔 Order here and get a discount! 👇 https:// writepaperfor.me / place-new-order? rt=kyh1QMik&dis count=ORIGINAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congratulations to our Duke faculty who have been promoted or appointed to the rank of full professor  FACULTYADVANCEMENT.DUKE.EDU Duke Faculty Promoted or Appointed to the Rank of Full Professor | Duke Faculty Advancement,2021-11-09 16:13:03,Congratulations to all!!!,Congratulations ! 📚,Congratulations,Congratulations to all!,Yes,Congratulations Robin Kirk 🙂 you deserve it!,Congratulations !!,What is the most efficient method of teaching? That question will zero the employees at duke.,Hi james!,It’s a shame how duke has lowered its academic just to win basketball games all these one and dones,Duke vs Kentucky #gameday #matchday ((((LIVE)))) : http:// sportcompetition .livestreamings ports.online/ ncaabasketball.p hp,Congratulations  Duke vs Kentucky #gameday #matchday ((((LIVE)))) : http:// sportstreaming.m y.id/ ncaabasketball.p hp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dr. Kevin Thomas is named the School of Medicine’s first Vice Dean for Diversity::: Equity and Inclusion.  MEDSCHOOL.DUKE.EDU Kevin Thomas named First Vice Dean for Diversity::: Equity and Inclusion for Duke School of Medicine | Duke University School of Medicine,2021-11-08 16:53:35,Congratulations Dr Thomas. We are so proud of you,Duke University moving forward. I love to see it. #dukeproud,so proud they decided not to select some undeserving human::: with white skin,Another reason to be proud of Duke University.,Congratulations to Dr. Thomas 🎉,Go Duke Blue Devils,he is a good guy Kevin Thomas,Chul Jong Yung,Congratulations Dr. Thomas,Please have him look up this news story and see if it meets the equity and inclusion guidelines to treat all people equally. Does the school recognize Israel and it’s right to be a free country? https:// www.algemeiner.c om/2021/11/08/ unc-and-duke-uni versity-event-l iterally-erases -israel/,congraulation from M'sila university https:// www.univ-msila.d z/,Woke much?,Yeah!!  Duke vs Kentucky #gameday #matchday ((((LIVE)))) : http:// sportstreaming.m y.id/ ncaabasketball.p hp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For the 89th time::: Duke University Chapel presents The Messiah::: this year with two live performances on Dec. 4 and 5.  CHAPEL.DUKE.EDU Tickets Now on Sale for Handel's 'Messiah' | Duke University Chapel,2021-11-07 16:01:40,Rachel D'Anna,😊,Love it,https:// www.foxnews.com/ us/ duke-university- pro-israel-grou p-denied-recogn ition?fbclid=Iw AR31coMrmOWJGVy swuhEOcof47fUqS Sy_hx2CYUck8ozF oa-O-Al0DFN3ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The road home — Happy Homecoming 🎉🔵😈,2021-11-06 00:31:14,Loving and lovely memories.,Great memories of time spent at Duke.,♡ =] Duke University,Such a special place::: beautiful view.,Carolina 💕,Duke ♥,Never get tired of this image! mighty Duke!,https:// www.hudl.com/ profile/9799271/ Jaiden-Bivens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A generous gift from Duke alumni Eddy and Paula Cue will develop new and innovative ways to diversify science and technology by providing opportunities for students and faculty.  TODAY.DUKE.EDU Eddy and Paula Cue Give to Duke Science and Technology,2021-11-04 16:10:02,♥♥♥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Researchers at Duke and UNC have identified and tested an antibody that limits the severity of infections from a variety of coronaviruses::: including those that cause COVID-19 and the original SARS  CORPORATE.DUKEHEALTH.ORG Duke::: UNC-Chapel Hill Scientists Identify New Antibody For COVID-19 and Variants,2021-11-03 15:15:02,Duke = EXCELLENCE!,Go Duke,Alba Amaya-Burns,Great news!,Kim Zins go NC! ❤️❤️❤️❤️❤️,Kaleb Friday-Saunders,Great! So gather up all those recovered from infections with these robust antibodies! Spread the health.,Matt Woods,congratulation from M'sila university https:// www.univ-msila.d z/ that wish a lot off succss for more reasearchs about COVID,https:// youtu.be/ gNvN8AILypE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All the fall things 🍂,2021-11-02 17:24:46,Man::: I hope the people who are there now appreciate it 🙂 those of us who are gone I think really do!,Beautiful! So proud that my daughter is there,🍁Gorgeous 🐿,Proud my son went there years ago. Divinity School.,Beautiful campus truly,So beautiful the CHAPEL,You gotta love fall ❤,The campus is always pretty with the fall leaves .,Love it! So happy my son is there 🥰🤩❤️🙏🏼,Kaley Patricia,Denise Crews 🥺❤️,My kid is on the picture 😍. 💙,Sheron Allen Hannah Brown Elizabeth W. Caswell 🍁🍂🍁❤️,I really miss that beautiful campus!! 💙🍁🍁🍁💙 Especially this time of year!!,Absolutely beautiful. My sons last year here. He is so lucky to have had the opportunity to be at the best university!! DUKE!,Love Duke! Such a beautiful campus!,So proud of my granddaughter in Nursing school at Duke!,Beautiful!!!!!,went there 1948-1952,Sooo beautiful!,Beautiful,Go Duke Blue Devils,Believe me I do .I live in F L no way out .,Nana Minayev,Absolutely beautiful!,Aaaand if you sang that a la Blink 182::: you are my people,Nice,Stunning!!!,Taalin RaoShah sup,Minhthi Nguyen miss these views ❤️,Ko Kao me going,Need an original essay? 🤔 Order here and get a discount! 👇 https:// write-paper-for- me.online/ place-new-order? rt=kyh1QMik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
