"Join us here June 14 at 12:00 p.m. EDT to virtually celebrate our #Dartmouth20s! Follow along with the program::: here: https://bit.ly/2MXy4vy
--------------------------------------
📅 SCHEDULE

🎓 11:30 AM – 12:00 PM EDT Pre-program
🎓 12:00 PM – 12:45 PM EDT:
Celebrating the Moment: Dartmouth 2020
🎓 12:45 PM – 1:45 PM EDT: Presentation of Undergraduate Names
--------------------------------------
📲 SOCIAL MEDIA

Please post photos and videos of moments of celebration and/or messages of congratulations using the hashtag #Dartmouth20s. And visit Dartmouth's social channels—Instagram::: Facebook::: and Twitter—to view real-time messages from the Dartmouth community around the world.",2020-06-14 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On September 8::: 2016::: the #Dartmouth20s gathered in front of Dartmouth Hall for their first class photo. We know this isn’t the traditional senior class portrait four years later::: but while we can’t bring everyone together in person::: we wanted to bring together some of the amazing moments and memories of this historic class. Congratulations ’20s! We’re so proud of you. 💚

Explore the mosaic and download a copy here: https://bit.ly/3e3qdJ0",2020-06-13 18:55:00,"Congratulations
Ijeoma ::: so proud of you.",God bless all !!,Congratulations,"I’m so very proud of class of 2020. They are the special ones. Congratulations
once more as you welcome your unusual blessings. 🙏⭐️ 👍Cheers to my daughter Ijeoma Nwuke 🎓",Felicidades Ale Mena !!,Hearty mazaltov a wonderful achievement,Alex Jeyden,"Congratulations
👍👌👏👏👏🎓🎓🎓🎓🎓!",Mazeltov on a fantastic achievement Jared. Wishing you a wonderful happy successful future in all you undertake 🍾🥂🎈😘,"What an achievement Jared Hodes a huge mazeltov on this accomplishment!
!!!!!!!!","Soo proud of our grandson::: Jared Hodes. Congratulations
🎓🎓🎓🎓🎓. Merwyn and Joyce","Congratulations
!! Alex Mena well done!!",💚 Class of 2020!,"So proud of Class of 2020! Congratulations
!",Yay!!!! For the 20’s,wo es war::: soll ich werden,CONGRATULATION class 2020 my son BRAYAN LOZANO 🎓👨🏻‍🎓😢,"Congratulations
class of 2020!",Cannot find my child there 😢,"Very cool ! Congratulations
all","Congratulations
class of 2020!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dartmouth added 14 new photos.
June 13::: 2020 at 2:28 PM ·
More options

Traditionally::: class marshals::: selected by their classmates as leaders::: based on their enthusiasm::: integrity::: and positive impact on others::: march at the front of the commencement procession as it enters the Green to start the ceremony.

Although the #Dartmouth20s will not march onto the Green::: led by their classmates bearing flags and honorary batons engraved with their names::: these marshals are leading off the virtual ceremony with words of encouragement and congratulations for a historic graduating class.",2020-06-13 14:28:00,Before entering Green::: please plant one more tree 🌲 to stop climate change.,"Congratulations
!!","Congratulations
!! 🎓","Congrats on your hard work and accomplishments
!","Top Fan
Rita Shah","Congratulations
class of 2020","Congratulations
Class of 2020!","Congratulations
class of 2020!! Loved reading all of your words! 💚 Makes me feel better about our country’s future. 💚🥰💚","Congratulations
class of 2020!!!🎓",Congratulation To the class of 2020!,"Congratulations
class of 2020 🎉🎉
Congratulations
Sophie Debs !! ❤️❤️","Congratulations
::: Elsa Armstrong::: on your graduation and this great honor!!","from Robert Gregg Class of 55. Congratulations
to you all. Good luck.","Congratulations
2020 🎉🎈🍾 👨‍🎓👩‍🎓🎓🎓🎓","Congratulations
everyone!",Congratulations,CONGRATS 2020 😃👍🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓👋👋👋👋👋👋👋👋👋👋👋👋👋👋👋👋,Bibek Panthi Imagine 4 years from now::: how proud I'll feel to be congratulating you! Just imagine! :),"Congratulations
🎊 everyone!","Congratulations
everyone...",Congrats T'20! 👋👋,"Congratulations
everyone! I hope all your wishes are coming trough! You were the best students and made your parents proud! 😍💐I still remember my son in 2004! Time is going so fast.......👏",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As the seniors prepare for Celebrating the Moment::: the virtual graduation ceremony that will take place this Sunday::: take a look back at some of the stories written about the adventures and awards of the #Dartmouth20s!

Celebrating the Moment: Dartmouth 2020 | Dartmouth News
The Dartmouth Class of 2020 has as many stars as it has members. The pandemic may have caused their graduation ceremony to go virtual::: but it can't take the shine off their many accomplishments::: the promise of their future::: and the lasting effect they've had on Dartmouth.

Celebrating the Moment: Dartmouth 2020 | Dartmouth News
The Dartmouth Class of 2020 has as many stars as it has members. The pandemic may have caused their graduation ceremony to go virtual::: but it can't take the shine off their many accomplishments::: the promise of their future::: and the lasting effect they've had on Dartmouth.

See more at
news.dartmouth.edu",2020-06-13 13:32:00,"Congratulations
2020's .","I enjoyed watching live::: hearing the valedictories::: greetings from faculty and staff::: and the wonderful video that accompanied the singing of the Alma Mater! Thank you::: Dartmouth::: for making today as special as possible::: given the circumstances::: for the Class of 2020! Loved hearing names and seeing faces of the newest members of the Alumni Family! Congratulations
! Barbie ‘78
👩‍🎓👨🏽‍🎓👩🏾‍🎓👨‍🎓👨🏿‍🎓👩🏻‍🎓👩🏽‍🎓👨🏼‍🎓👨🏾‍🎓👩🏼‍🎓
2️⃣0️⃣2️⃣0️⃣","Congratulations
Carly Tymm 20!","Congratulations
‘20s!!!! 💐🍀🌲🎓💚","Congratulations
20’s! 💚🌲🎓",CONGRATS 2020 ! 🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓🎓👋👋👋👋👋👋👋👋👋👋👋👋👋👋👋👋👋👋👋👋👋👍,"Congratulations
T'20s","Congratulations
‘20s! 💥🎓🎉","Congratulations
Miles Temel","Congratulations
‘20s!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Join us here June 14 at 12:00 p.m. EDT to virtually celebrate our #Dartmouth20s! Follow along with the program::: here: https://bit.ly/2MXy4vy
--------------------------------------
📅 SCHEDULE

🎓 11:30 AM – 12:00 PM EDT Pre-program
🎓 12:00 PM – 12:45 PM EDT:
Celebrating the Moment: Dartmouth 2020
🎓 12:45 PM – 1:45 PM EDT: Presentation of Undergraduate Names
--------------------------------------
📲 SOCIAL MEDIA

Please post photos and videos of moments of celebration and/or messages of congratulations using the hashtag #Dartmouth20s. And visit Dartmouth's social channels—Instagram::: Facebook::: and Twitter—to view real-time messages from the Dartmouth community around the world.

Celebrating the Moment: Dartmouth 2020",2020-06-12 15:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SAT::: JUN 13::: 2020
Celebrating the Moment: Dartmouth 2020",2020-06-11 16:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Every Wednesday::: we share wellness tips and resources on our Instagram story. This week::: we've collected the resources linked below from around campus to help you take action::: find support::: or educate yourself. We'll continue to update this thread as more resources become available.

The Office of Institutional Diversity and Equity (IDE) provides resources::: support::: and programming for members of our community to promote accessibility::: diversity::: and inclusion. Learn more: https://bit.ly/2zjD62r

IDE has compiled a list of resources to support our community during this time of turmoil and uncertainty. The document includes books::: articles::: and podcasts on anti-racism and mental health. You can view the list here: https://bit.ly/2UtyRZj

The Office of Pluralism and Leadership provides academic and sociocultural advising::: educational programming::: and advocates for all students and communities. https://bit.ly/2MIoRXX You can join OPAL staff and students for virtual tea every Friday from 3:30-4:30 p.m.

Join Women of Dartmouth for a conversation and workshop about implicit bias with attorney::: civic leader::: and educator Tiffany Harper '05 tomorrow::: June 12::: at 1 p.m. You can find more information or register for the event here: https://bit.ly/3cS23iV

The Tucker Center for Spiritual and Ethical Life offers a variety of resources for students::: including confidential pastoral counseling and mindfulness practices via Zoom. https://bit.ly/2AhMWSI

The Counseling Center provides support by phone and online and can help students find mental health professionals in their communities. To schedule an appointment::: call 603-646-9442. Learn more about their services here: https://bit.ly/2UsubmK

Crisis services are available 24/7 to all actively enrolled students. Additional info can be found at: https://bit.ly/2UsubmK

Faculty and staff can call the Faculty/Employee Assistance Program at 844-216-8308. Their services are also available for family members. Additional info can be found at: https://bit.ly/2MSih1b

Last week::: a group of faculty and staff organized the first in a series of Zoom conversations to discuss the nationwide protests against police violence. Nearly 300 of our community members joined to listen::: ask questions::: and share their experiences. The organizers are planning ways to continue the conversation in another session—to be announced soon—and possibly in a summer-long series. https://bit.ly/3ffvTQ3

Professor Matthew Delmont discusses the uprisings in the wake of the killing of George Floyd::: the ensuing protests against police violence::: and demonstrations in support of the #BlackLivesMatter movement. https://bit.ly/2XUZJU4",2020-06-11 16:32:00,"Maha is on day 13 of her hunger strike! THIRTEEN! She must be starving. Yet::: Dartmouth is still denying her justice. I now understand why Dartmouth is infamous for sexual violence on campus — it’s because the administrators enable it. Dartmouth administrators:
we will continue to fight for #MahaHasan till you take appropriate action and meet her demands. Every day that you delay action::: she spends in hunger and pain.","Hey Dartmouth what about the resources you are providing for Maha Hasan? You are not supportive to your students even after they have sought out these resources. How can you censor her when she is simply asking you for an unconditional::: public::: fair and transparent investigation of her sexual harassment case? #DartmouthDoBett
er #Justice4mahahas
an","Maha Hasan is on day 12 of a hunger strike::: as Dartmouth continues to deny her justice. She was sexually harassed by Dartmouth faculty and has been ignored / silenced several times.
#DartmouthDoBett
er","Stuck on campus? Boiling hot? Chill out and check out this great flick- just released on Amazon Prime. https://
www.imdb.com/
title/
tt12621872/
?ref_=nv_sr_srsg
_1&fbclid=IwAR0
d7HpK-Oa1ifx1Ch
F4bryuo-vNKwNFq
3_eJK0vVNYRS_Yk
AgZoKSALZiU","#justice4mahahas
an",Kudos to you::: Dartmouth! This appears to be some very well thought out::: responsible programming. 💚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protests have sprung up across the country and the rest of the world in the aftermath of the killing of George Floyd in police custody in Minneapolis. Today::: a protest in support of the Black Lives Matter movement took place on the Green::: where members of our community gathered and held up signs expressing their calls for racial justice. (Photos by Robert Gill),2020-06-10 18:47:00,Class of 55.,Leadership includes the ability to understand current events::: i.e. what is happening in America::: what it means and possibly::: very possibly::: its devastating results. The fate of the country::: the Constitution::: our Democracy are all dangerously in question::: up for grabs so it might even seem. To teach leadership and to expect it from its students is one thing. To take part as a teacher::: as a university::: as an institution is another. Vox clamantis in deserto.,Good.,David Dorn!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
President Philip J. Hanlon ’77 offered a message of hope to the community following horrifying acts of violence against members of the black community. “Let us give voice to the values that unite us rather than divide us:::” he said. Read the full message here: https://bit.ly/3gPkicn,2020-06-01 17:50:33,"http://chng.it/
5FDD9vk8Xc

Please sign the petition if you haven't yet in solidarity with international students! We all deserve to be secure in our living arrangements and long-term plans::: and the College should not evict students especially on such short notice!",That's a great sentiment::: Mr. Hanlon -\-\ if you truly mean it::: please look into allowing the international students to stay on campus after June 10th. And divest Dartmouth's money from companies complicit in systemic racism.,Proud of my friend::: fellow religion major::: and MN Commissioner of Public Safety John Harrington '78. He is doing good work now with his public pronouncements from the Twin Cities. John and I roomed together in an apartment above the D Bookstore for a year. He always wanted to go into law enforcement::: and is a former police chief in St Paul MN. -AGR '75,😍❤️🧲,Racism changes when it stops becoming profitable,Please and lets start with you::: a person with power. Thank you!,Not trying to start anything because I know it is not all cops::: I have 8 in my family. But Dartmouth::: you should look into some of your Safety and Security officers.,"Let's also give tangible support through donations — here's just one compilation of good places to donate to. https://
www.papermag.com
/
where-to-donate-
protests-minnea
polis-264612831
7.html?rebellti
tem=7#rebelltit
em7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Today we announced that fall term international travel programs for undergraduates and graduate and professional school students are cancelled and the traditional summer trips for first-year undergraduates will not take place. While these decisions are likely not a surprise to most::: we know that they are still disappointing to hear. We appreciate your patience and support in these uncertain times. Please stay well and take care of one another.

NEWS.DARTMOUTH.EDU
International Travel Programs::: First-Year Trips Cancelled for Fall Term | Dartmouth News",2020-05-29 20:11:38,I have TONS of questions. Would it be alright to email you?,There’s a petition going around that international students are being told to leave their dorms at the end of term and ‘go home’ (I.e. take a flight during Covid or find accommodation in what is to them a foreign country where they may not have family they can stay with). Is that true::: and if so what’s the reasoning behind it (presumably the dorm rooms would be empty otherwise given online classes).,"http://chng.it/
5FDD9vk8Xc

Please sign the petition if you haven't yet in solidarity with international students! We all deserve to be secure in our living arrangements and long-term plans::: and the College should not evict students especially on such short notice!","Hi::: we hope you’re doing great! We really like your work and your page. Do you ever incorporate lunging into your work? We’d like to invite you for our free 5-day membership for ‘The Art of Lunging’.
Feel free to check it out here: 👉 https://
horse-pilates.co
m/
free-5-day-trial
/?admin=1","Tell
Donald trump::: your telling the world? The effect on delaying the lockdown until spring breaks starts for
Florida",So sad! 💔 Life is on hold everywhere.,Fingers crossed there’s fall campus classes 🤞,Crushed!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In this week's Community Conversations broadcast::: Provost Joe Helble spoke with President Philip J. Hanlon '77 and Board of Trustees Chair Laurel Richie '81 about financial aid and plans to celebrate the #Dartmouth20s.

Community Conversations is a weekly online forum for members of the Dartmouth community to ask questions and get updates from campus leaders about the institution's priorities::: decisions::: and operations during the COVID-19 pandemic. Learn more about the series and future episodes: https://bit.ly/3cgWwTC

NEWS.DARTMOUTH.EDU
Hanlon and Richie Join This Week's Community Conversation | Dartmouth News",2020-05-28 21:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ICYMI: Last week::: we announced our plans for celebrating the #Dartmouth20s. Learn more.👇

NEWS.DARTMOUTH.EDU
'Celebrating the Moment': a Virtual Ceremony on June 14 | Dartmouth News",2020-05-27 20:18:51,Rael. Belinda. Jared. Savanna Hodes,To Sarah Kolk- special way to sign on to watch,"Congratulations
!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tune in today at 3:30 p.m. for another live Community Conversations broadcast. Provost Helble will be joined by President Philip J. Hanlon '77 and Board of Trustees Chair Laurel Richie '81 to discuss Dartmouth's commitment to fundraising for financial aid and the conferral of degrees on the June 14.

NEWS.DARTMOUTH.EDU
Community Conversations::: May 27::: 2020 | Dartmouth News",2020-05-27 15:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Students enrolled in the class ""How the Earth Works"" are coming together remotely this term to learn about the geologic history of the Upper Valley. With digital tools such as 3D renderings::: they can experience a 460-million-year-old lava flow behind Fairchild Hall::: a 360-degree video of Quechee Gorge::: and interactive depictions of Occom Pond that include a virtual reality tour.

NEWS.DARTMOUTH.EDU
On Virtual Field Trips::: Students Study Area's Geological History | Dartmouth News",2020-05-26 15:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"From Zoom productions to podcast plays::: the Dartmouth Department of Theater's annual showcase of senior honors theses kicks off this month with six works creatively adapted to virtual performances.

NEWS.DARTMOUTH.EDU
Student Theater Productions in a COVID World | Dartmouth News",2020-05-25 15:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"From designing safer masks to writing letters to seniors in the Upper Valley::: Dartmouth students and faculty are finding creative ways to help the community.

NEWS.DARTMOUTH.EDU
The Good News Blog: Creative Solutions Just Keep Coming | Dartmouth News",2020-05-22 18:23:01,Good job,"It would be fair if these five students::: Principal April Scott::: Assistant Principal Andrew Goldenkraz go to jail for one year.Public School can not teach students to lie. I want these five former students of Monta Vista High go to jail for one year too. Since they posted two articles at Monta Vista High to let me in jail for one year. MR. Samuel Yin::: Mr. Bill Gates::: Mr. Terry Kuo::: Mr. Donald Trump::: Mr. Tsuei Yuhseng::: Mr. Lin::: Chi Lung etc: We need to kick out these five students from UC Barbara and other colleges. I pray and we need to do this thing to kick these students out
charlene lee
Sat 5/23/2020 4:21 PM
Dear Mr. Samuel Yin::: Tang Prize::: Dr::: Bill Gates::: Gates Foundation::: Mr. Terry Kuo::: Mr. Tsuei Yusheng and Lin Chi Lung of Home Crist and all Journlaists :
We need to kick Albert Yang out of UC Babara::: all these four students::: Chetana Ramaiyer::: Mallika Singh::: Om Khandekar and Ruth Feng need to be kick out from their colleges. They can not lie to polices of Santa Clara County Sheriff Office.
They can not fraud their classmates and schoolmates. They conspired together to lie in School Magazine El ESTOQUE of Monta Vista High. They targeted Samsung VP's wife Charlene Lee to do very ugly thing to let me be jailed from Dec 28::: 2017 to Dec 26::: 2018. I have enough of these students of Monta Vista High School. They need to be kicked out from their colleges.
Nobody can use Public High School Magazine to lie to jail me one year. I graduated from Yale University. I work hard. Even my second son's birthday. I still work at that day. I was arrested on my second son's 17 year old birthday at the front curbside of Monta Vista High School for ten minutes only. I did not show Albert Yang's name. But judge of Palo Alto Criminal Court extorted me for 100:::000 bail on Dec 28::: 2017. I am sure I did not commit any crime. I will talk their principal of colleges to seek justice. They need to compensate for my one year jail time. I have never threaten Albert Yang and have never stalked anyone. If I have::: let everybody see the four compact disks of two police reports. There is no reason to jail a Samsung VP's wife for one year. My husband was a Senior Director of Intel. He was a Senior Director of Mediateck too. I work for a non profit organation. I donate all my money to do good thing for Asian Americans. I don't know why these five students can use school magazine to post two articles to accuse me to put death threaten to Albert Yang. I have never stalk anyone and never threaten anyone. I need to see these four compact disks right now. Police has responsiblities
to translate any emails I wrote to all jounalists and Christians of River of Life Christian Church and Home of Christ.
It's time to give me justice. I will talk to all principals of these five students. I have never met OM Khandekar. I met Ruth Feng and one American born Indian. But the article at El ESTOQUE on Oct 10::: 2017 have four students. Ruth Feng and a American born Indian lied. I told these two Asian that assault happened on Nov 8::: 2015 at Taiwan Culture Center in Milpitas. But these four students lied assault happened at River of Life Christian Church. They lied someone took two posters on Oct 9::: 2017.
But I did not lose any poster on Oct 9::: 2017. So these four students lied somone took two posters from me. They lied. Then they lied I stood at the student parking lot. But I have never stood at the Student Parking Lot of Monta Vista High School. according to the photo taken by Mallika Singh. Behind me was student parking lot but I stood at a curb of Monta Vista High School. Then they lied Assistant Principal Andrew Goldenkranz had a Financial Specialist Calvin Wong talked to me. But I have never met Calvin Wong. Assistant Principal Andrew Goldenkranz admitted he lied in his facebook. Now Andrew Goldenkranz was a teacher of Cupertino High. But he hided at his facebook and did not show he was an Assistant Principal of Monta Vista High and now a teacher of Cupertino High School. This teacher will keep harming students of Cupertino High School.
Albert Yang's mom lied I put death threaten to her son. Then Albert Yang should talk to the Principal of UC Santa Babara when did I put death threaten to him. He needs to show evidences to all falculities of Santa Barbara and say sorry to me.
Her mom Lana Shew stated I tresspassed Jason Jenkun Yang's House then show me the evidence. Jason Jenkung Yang worked at Broadcome and live in Saratoga. He is a such rich person then how can I intrude his house? Did Lana Shew mean his door had a hole or his gate did not close? Lana Shew stated I forced Jason Jenkun Yang to say something in favor to me. But Jason Jenkun Yang did lie to Milpitas Sargent Abbie Serrano. I sent many emails to Albert Yang and all cell members of our group that Jason Jenkun Yang sat left to me 20 to 30 feet left to me but he lied to police she sat 5 to 6 rows behind me and 20 to 30 fe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tune in tomorrow at 3:30 p.m. for another live Community Conversations broadcast. Provost Helble will be joined by Dean Madden::: Professor Margie Ackerman::: and Professor David Leib to talk about campus research.

NEWS.DARTMOUTH.EDU
Community Conversations::: May 20::: 2020 | Dartmouth News",2020-05-19 19:08:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Amid the pandemic::: the The Neukom Institute for Computational Science expanded its 2020 awards list to support the arts and the timely speculative fiction genre.

NEWS.DARTMOUTH.EDU
For Neukom Program::: 'Spec Fic' Future Came Sooner Than Expected | Dartmouth News",2020-05-19 15:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Give a rouse! Five Dartmouth graduate students have been awarded National Science Foundation (NSF) Graduate Research Fellowships for 2020 and another five received honorable mentions.

NEWS.DARTMOUTH.EDU
Five Dartmouth Students Win Graduate Research Fellowships | Dartmouth News",2020-05-14 15:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tune in tomorrow at 3:30 p.m. for the live Community Conversations broadcast to hear about plans to return students’ belongings. Provost Joseph Helbe will be joined by Dean of the College Kathyrn Lively and Vice President for Institutional Projects Josh Keniston::: who is co-chair of Dartmouth’s COVID-19 task force. Watch at https://bit.ly/2WPyetp

NEWS.DARTMOUTH.EDU
Community Conversations::: May 13::: 2020 | Dartmouth News",2020-05-12 21:25:00,Andy Dunning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congratulations to Professor Jason Lyall::: who has been named a #CarnegieFellow by the Carnegie Corporation of New York in recognition of his research on improving humanitarian assistance in violent settings. #DartmouthScholars

NEWS.DARTMOUTH.EDU
Associate Professor Jason Lyall Named 2020 Carnegie Fellow | Dartmouth News",2020-05-12 18:07:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congratulations to Professor Katherine Mirica for receiving the 2020 Camille Dreyfus Teacher-Scholar Award! The prize::: awarded annually by the Camille and Henry Dreyfus Foundation::: supports the research and teaching careers of talented young faculty in the chemical sciences. #DartmouthScholars

NEWS.DARTMOUTH.EDU
Assistant Professor Mirica Wins National Teacher-Scholar Honor | Dartmouth News",2020-05-12 15:05:00,"Congratulations
!!!",Congratulation !,💚💚🤛,"Congratulations
💐🌞🍾🥂",Congratulations,"Congratulations
! 💚",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beginning Monday::: May 11::: all Dartmouth employees currently performing essential on-campus work and all authorized visitors must be screened daily for COVID-19 symptoms before coming to campus. Learn more about the new screenings and state guidelines::: here: https://bit.ly/3cjnKsJ

NEWS.DARTMOUTH.EDU
Community message on testing protocol for all on-campus employees",2020-05-09 17:21:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In this week's Community Conversations broadcast::: Provost Joe Helble spoke with Professors Cecilia Gaposchkin::: Petra Bonfert-Taylor::: and John Lynch about how they and their students are adapting to teaching and learning remotely this term.

Community Conversations is a weekly online forum for members of the Dartmouth community to ask questions and get updates from campus leaders about the institution's priorities::: decisions::: and operations during the COVID-19 pandemic. Learn more about the series and future episodes: https://bit.ly/3cgWwTC

NEWS.DARTMOUTH.EDU
Community Conversations | Dartmouth News",2020-05-08 21:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wanting to contribute emergency response skills he knew would be needed::: Sam Greenberg '20 decided to stay in the Upper Valley to work as an EMT for Golden Cross::: an ambulance service based in Claremont::: N.H.

NEWS.DARTMOUTH.EDU
EMT Sam Greenberg '20 Joins Upper Valley COVID-19 Fight | Dartmouth News",2020-05-08 15:21:00,That's my freshman roommate! Sam Greenberg you rock,Good for you::: Sam!,Awesome! Stay safe 👍,Sam!! You are amazing! Any community will be honored to have you after you become a doctor. Stay healthy! 💚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Every day at 7 p.m.::: the Baker Tower bells peal for two minutes to show our gratitude for employees who are coming to campus each day::: for medical professionals::: and for other essential workers who continue to serve our community during the pandemic. https://bit.ly/2zeGLy1,2020-05-07 20:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Give a rouse! William Baxley '21 and Shannon Sartain '21 have been named Goldwater Scholars! The scholarship recognizes and supports college sophomores and juniors engaged in promising STEM research.

NEWS.DARTMOUTH.EDU
Two Juniors Named Goldwater Scholars | Dartmouth News",2020-05-07 18:48:00,"Congratulations
!!",Congrats!,Congratulation!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Magnuson Center for Entrepreneurship at Dartmouth is tapping into its core principles of flexibility and experimentation as students learn to navigate crises as entrepreneurs.

NEWS.DARTMOUTH.EDU
Dartmouth's Entrepreneurial Community Pivots to Face Pandemic | Dartmouth News",2020-05-07 14:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"With the extra time while physical distancing::: Dartmouth community members have been recreating campus scenes in drawings::: paintings::: and digital designs.

NEWS.DARTMOUTH.EDU
Dartmouth Art | Dartmouth News",2020-05-05 20:15:01,Very cool! 🙌🏼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tomorrow at 3:30 p.m. will be the next live broadcast in a weekly series of Community Conversations. Provost Joe Helble will be joined by Professor Cecilia Gaposchkin::: Dartmouth Engineering Professor Petra Bonfert-Taylor::: and Tuck School of Business at Dartmouth Professor and former N.H. Governor John Lynch.

NEWS.DARTMOUTH.EDU
Community Conversations::: May 6::: 2020 | Dartmouth News",2020-05-05 17:32:00,Hopefully they can elaborate on that super vague email that's causing wild speculation.,"Will they dare address the question of why any student should pay $20:::000 for a term of Dartmouth online learning this fall when that student could get a term of state school online learning for $5:::000? The classroom experience::: the on-campus experience::: the opportunity for classroom discussion::: working with classmates::: living with classmates: all of these are what make Dartmouth worth more than less selective schools. It is the selection of students::: the hallmark of super-selective
schools like Dartmouth::: that creates a value. The chance to collaborate and learn with like-minded scholars is the distinction that permits parents like myself to hand an additional $200:::000 to Dartmouth. Every bit of that distinction is gone with online classes. My child ""graduates"" this year::: so the question is moot for me; however::: it is quite important to the parents of another 4:::000 Dartmouth students.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"From mask making to getting much-needed supplies to essential workers::: students::: faculty::: and staff across the Dartmouth community are using their talents and resources to help in this unprecedented time.

NEWS.DARTMOUTH.EDU
Dartmouth Community Finds Ways to Help Amid the Pandemic | Dartmouth News",2020-05-05 14:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congratulations to Jennifer Lai::: Thayer '19::: a Dartmouth Engineering PhD candidate::: who has been selected as a 2020 Schmidt Science Fellow! Lai::: a protein engineer who designs vaccines::: plans to use the fellowship to pivot her research toward the high-throughput analysis of antibody repertoire data.

NEWS.DARTMOUTH.EDU
Dartmouth Engineering PhD Student Named Schmidt Science Fellow | Dartmouth News",2020-05-04 18:17:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We can’t wait to show the ‘24s a Dartmouth like this one and to welcome them—and the rest of our community—home.💚,2020-05-01 18:42:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congratulations to Jordan McDonald '21::: who has been named a Beinecke Scholar—one of 18 college juniors nationally to receive this year's award! The scholarship supports students pursing graduate degrees in the arts::: humanities::: and social sciences.

NEWS.DARTMOUTH.EDU
Jordan McDonald '21 Named a Beinecke Scholar | Dartmouth News",2020-04-30 18:15:00,👏🏽Wonderful💚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hood Museum of Art
April 29::: 2020 at 10:50 AM ·

Maggie and Andy Feng from Richmond Middle School and Ray Elementary School recreated George Cochran Lambdin’s “In the Beech Wood” from their backyard in Hanover::: NH. They told us they have enjoyed several family activities at the #HoodMuseum and really hope to visit again soon!

How will you recreate the #HoodMuseumFromHome?",2020-04-29 16:24:18,Cool but double check left hand spread.... Needs tightening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
