"“We’re bringing the forefront of rapidly-changing computer science and artificial intelligence fields together with the problems and methods of other disciplines::: so the process has to be collaborative:::” says MIT Schwarzman College of Computing Dean Dan Huttenlocher.

NEWS.MIT.EDU
3 Questions: Blending computing with other disciplines at MIT",11/10/21 14:40,AI could be applied in helping people make decision. Decision could be similar to game theory. Down 1 path will get you 1 outcome while down another path and you will get another outcome. It would be a cool app.,"Yes. Also include the disciplines of top scholars from other countries of thought. Teams together in one room to discuss methodology for one month.
Neuroscientists
/Physicists::: Philosophers/
Theologist::: Psychologists/
Psychiatrists::: Behaviourists/ Biologists::: Code Programmers/
Game Theorists.
Have five various subgroups mentoring for Alpha/Beta testing and sharing findings with main group each morning.",Computational sophistication beyond your imagination 💭 🧠,Make it go viral if you can't spread it as much as I have your not all there you can do way more than me actually I'm same as a student IV spread it a lot thow I hope,"For latest 5G development worldwide::: Click #SUBSCRIBE button for free https://
www.youtube.com/
c/
Global5GEvolutio
n",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aavia is working to change how people think about hormones. “We see a world where people can use their hormone cycles to benefit them day to day — to make them a superpower rather than something they are dreading or feel is a burden:::” says CEO Aagya Mathur MBA ’18.

NEWS.MIT.EDU
Setting a new standard for hormone health",11/9/21 15:26,Make it go viral if you can't spread it as much as I have your not all there you can do way more than me actually I'm same as a student IV spread it a lot thow I hope,"We are looking for a full-time/
part-time students to join our dynamic team working on “Artificial Intelligent” research at Faculty of Information and Communication Technology::: Universiti Teknikal Malaysia Melaka (UTeM)::: MALAYSIA. The research topic would be relevant to artificial intelligent (such as; indoor/outdoor positioning::: image feature detection::: health analytics or etc. ) and the work will involve handling dataset::: collection data samples::: next generation deep learning techniques. Stipend will be provided as well as guidance/
training. Interested candidates may send their CV and cover letter to Ts. Dr. Wan Mohd Ya’akob Wan Bejuri (yaakob@utem.ed
u.my). The zamalah scholarships or GRA scheme will be provided for those qualified applicant.
Candidate requirements:
Local (Malaysian)/ International candidates below 40 years old.
Bachelor degree with minimum CGPA 3.0 in Computer Science/ICT/
Computing/
Software Engineering or related disciplines from recognized university.
English Requirements (International candidates): Minimum TOEFL score 520 or IELTS 5.0
English Language Proficiency.
Willing to finish the studies (Full Time: Min: 1 Year and Max: 2 Year::: Part Time: Min: 2 Year and Max: 5 Year)
Strong interpersonal::: communication::: presentation::: writing and research analysis.
Highly motivated and passionate about research.
Interested to register as a full-time research postgraduate.
(zamalah scholarship: https://
pps.utem.edu.my/
financial-assist
/scholarship/
zamalah.html)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senior Ana Reyes Sanchez sees many intersections between her two majors::: which span the sciences and humanities. “I enjoy the branch of philosophy that looks at decisions and rationality. And that tends to involve a lot of math!” she says.

NEWS.MIT.EDU
An aspiring human rights lawyer::: wielding tools from mathematics and philosophy",11/8/21 14:08,"“Gravitons will collapse the Universe”
Adrian Ferent

“The gravitons energy emitted by Black Holes will stop the expansion of the Universe”
Adrian Ferent

“Larger Black Holes emit gravitons with higher energy”
Adrian Ferent

“During the Big Crunch the gravitons will have more and more energy”
Adrian Ferent

“At the end of Big Crunch all Black Holes will collapse into a primordial Black Hole. This will be the end of the Universe”
Adrian Ferent

“What you learned from all Nobel Laureates::: from the greatest scientists::: from your professors::: from your books…about the Big Crunch is wrong”
Adrian Ferent

“Only with Ferent Matter is possible the oscillation Big Bang and Big Crunch”
Adrian Ferent

“It is not possible to have a Big Bounce from the Planck Wall”
Adrian Ferent

The properties of Ferent Matter are the properties of Dark Matter

“Black holes are Dark Matter”
Adrian Ferent

“Matter was created from Dark Matter”
Adrian Ferent

“Gravitation is Ferent radiation”
Adrian Ferent

“Gravitons with highest energy are emitted by Black Holes”
Adrian Ferent

Today all the Nobel Laureates::: the greatest scientists::: your professors… were not capable to explain Dark Matter::: they talk about Transparent matter because they can not see Dark Matter::: they talk about Baryonic matter::: Non-baryonic matter like axions::: they talk about cold::: warm or hot Dark Matte::: about Supersymmetric Particles as Dark Matter…but not beyond the Planck Wall.

“The 2017::: 2019::: 2020 Nobel Prize in Physics are frauds because they did not understand Gravitation::: Dark Matter and Black Holes”
Adrian Ferent

“The Universe began at Planck wall from Dark Matter”
Adrian Ferent

“8 years ago I was the first who went beyond the Planck wall and I discovered the Ferent wall and Dark Matter”
Adrian Ferent

“In Ferent Quantum Gravity: particles::: energy have Gravity because they emit Gravitons”
Adrian Ferent

“When I look at the stars::: I'm glad I explained how they formed”
Adrian Ferent

“The Stars formed around Dark Matter”
Adrian Ferent

How is Black Hole formed?

“For a large star with a mass greater than 2 times the mass of the Sun::: when collapse the force of gravity becomes so strong that Matter and Dark Matter disappears in the form of a Black Hole”
Adrian Ferent

“Ferent radiation: when a particle::: Dark Matter particle changes direction emits photons::: Dark photons and gravitons”
Adrian Ferent

“For high speed particles::: Dark Matter particles::: the centripetal force:
F=ma
 is the Ferent factor”
Adrian Ferent

“Electric field is Ferent radiation”
Adrian Ferent

“Gravitation is Ferent radiation”
Adrian Ferent

“Because Black Holes are Dark Matter::: Black Holes do not have temperature”
Adrian Ferent

“The photons can not escape from a Black Hole::: this means the gravitons momentum emitted by the Black Hole is higher than the momentum of the photons”
Adrian Ferent

“Inside the Black Holes::: Gravitation is much stronger than the Strong nuclear force”
Adrian Ferent

Ferent Quantum Gravity theory explains:

“Gravitons have negative momentum and the speed higher than the speed of light”
Adrian Ferent

“When a Dark Matter particle changes direction emits gravitons”
Adrian Ferent

“Our universe will die; Gravitons will change Matter in Dark Matter::: inside the Black Holes”
Adrian Ferent
https://
www.researchgate
.net/
publication/
356039473_Gravit
ons_will_collap
se_the_Universe",Statistics::: precedents and circumstantial evidence.,Nice,Make it go viral if you can't spread it as much as I have your not all there you can do way more than me actually I'm same as a student IV spread it a lot thow I hope,"We are looking for a full-time/
part-time students to join our dynamic team working on “Artificial Intelligent” research at Faculty of Information and Communication Technology::: Universiti Teknikal Malaysia Melaka (UTeM)::: MALAYSIA. The research topic would be relevant to artificial intelligent (such as; indoor/outdoor positioning::: image feature detection::: health analytics or etc. ) and the work will involve handling dataset::: collection data samples::: next generation deep learning techniques. Stipend will be provided as well as guidance/
training. Interested candidates may send their CV and cover letter to Ts. Dr. Wan Mohd Ya’akob Wan Bejuri (yaakob@utem.ed
u.my). The zamalah scholarships or GRA scheme will be provided for those qualified applicant.
Candidate requirements:
Local (Malaysian)/ International candidates below 40 years old.
Bachelor degree with minimum CGPA 3.0 in Computer Science/ICT/
Computing/
Software Engineering or related disciplines from recognized university.
English Requirements (International candidates): Minimum TOEFL score 520 or IELTS 5.0
English Language Proficiency.
Willing to finish the studies (Full Time: Min: 1 Year and Max: 2 Year::: Part Time: Min: 2 Year and Max: 5 Year)
Strong interpersonal::: communication::: presentation::: writing and research analysis.
Highly motivated and passionate about research.
Interested to register as a full-time research postgraduate.
(zamalah scholarship: https://
pps.utem.edu.my/
financial-assist
/scholarship/
zamalah.html)",Amazing::: i love MIT !! 👍👍,Ana Reyes Sanchez and her family sat in the living room::: watching a movie together,I live in severe poverty::: will you help me please?,"She sounds smarter than the clowns running the school.
https://
nypost.com/2021/
11/07/
mit-alums-we-can
t-support-a-sch
ool-that-caved-
to-woke-mentali
ty/
?fbclid=IwAR0kqq
_6X96xjQp7IrOeA
FZadKxODiFqjP6f
B5nkG9_Qbd6ke2F
Gs9Sh9oE","For latest 5G development worldwide::: Click #SUBSCRIBE button for free https://
www.youtube.com/
c/
Global5GEvolutio
n",Ana Sanchez w o w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New research suggests binary neutron stars are a likely cosmic source for the gold::: platinum::: and other heavy metals we see today.

NEWS.MIT.EDU
Neutron star collisions are a “goldmine” of heavy elements::: study finds",11/7/21 15:05,What we find exciting about our result is that to some level of confidence we can say binary neutron stars are probably more of a goldmine than neutron star-black hole mergers:::” says lead author Hsin-Yu Chen,Can I get diplomas::: PhD or anything?,🏏,1.300.000 Likes::: make your own 1.300.000 fruit plantages,imagine space exploration if it has oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The unprecedented public health challenge of Covid-19 forced staff to reimagine the MIT Women's Technology Program — labs::: hands-on classes::: team-based projects::: and all — as an exclusively online offering.

NEWS.MIT.EDU
Women’s Technology Program 2021: The sweet sound of success",11/7/21 15:05,“This was an enormous challenge::: and our instructors and tutors in both curriculum tracks of WTP-EECS and WTP-ME rose to that challenge:::” says Cynthia Skier,Why?,"For latest 5G development worldwide::: Click #SUBSCRIBE button for free https://
www.youtube.com/
c/
Global5GEvolutio
n","Rocio Asturias
Cristina Alonso","need mortgage loan for the end of the year holidays?
contact mister José at:
email: josenavarromont
serrat1@gmail.c
om
WhatsApp: +33 7 54 44 97 58","Now the problem with these ""women in science"" campaigns is::: they don't care for a very long time and then SUDDENLY they decide women have been oppressed::: we need more women in science::: and they do it all at once::: which those versed in economics will understand will result in plummeting wages and poor conditions for graduates. And I bet they do this in response to donations from the very same companies that will benefit from such reduced wages. Actually::: I think they use gender and gender identity manipulation to manipulate how many students major in each field. Which can have a big impact on labor markets. Companies who refuse to donate to academia will suffer because fewer students will major in the subjects needed to work in those companies::: and wages will go up. Just tarnish the field of biology as feminine and lots of men will shy away. Tarnish other fields as masculine and lots of women will shy away. However::: Asians tend not to listen to that sort of thing as much::: I do believe. You could come up with a theory that says this is criminal labor market racketeering and literally indict academic institutions criminally for all of this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Throughout the pandemic::: numerous faculty members have stepped up to support and guide their graduate students in unique and impactful ways::: through efforts such as championing diversity::: equity::: and inclusion programs within their departments; respecting students’ mental health concerns and finding appropriate ways to accommodate them; and fostering community within their advising groups and departments.

NEWS.MIT.EDU
Fifteen MIT faculty honored as “Committed to Caring” for 2021-23",11/6/21 14:05,great !,"https://
nypost.com/2021/
11/07/
mit-alums-we-can
t-support-a-sch
ool-that-caved-
to-woke-mentali
ty/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MIT Chamber Chorus presents ""Family Ties"": MIT Chamber Chorus
William Cutter::: director

Music of Gustav and Imogen Holst; Clara and Robert Schumann; Felix and Fanny Mendelssohn.

Gustav Holst - 6 choruses for men’s chorus with string orchestra (selected movements)

Gustav Holst - 7 part songs for women’s chorus with string orchestra (selected movements)

Imogen Holst - Mass in A minor (selected movements)

Robert Schumann - Beim abschied zu singen

Clara Schumann - Gondoliera

Felix Mendelssohn - Die Nachtigall

Fanny Mendelssohn - Im Wald

Charles Shadle - NEW WORK",11/5/21 23:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andrea Ghez ’87 shared the 2020 Nobel Prize in Physics for 25 years of research that confirmed the existence of a supermassive black hole at the center of the Milky Way galaxy. At MIT::: she says::: “I fell in love with telescopes — what you see and do.”

TECHNOLOGYREVIEW.COM
Skywatcher",11/5/21 13:12,"The joys of exploring our great God given universe. Congratulations
..","Huge congratulations
well deserved","Congratulations
! A Fitting honor…","https://
facebook.com/
groups/
2721856444700341
/",🤩,"Congratulations
🥺",Congratulations,Scientific mind like Madam Currie.Madam currie.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A new study from the Picower Institute links a gene family to cognitive resilience in the elderly. The findings may help explain why people who spend more time on intellectually stimulating activities appear less prone to Alzheimer’s and dementia.

NEWS.MIT.EDU
Study links gene to cognitive resilience in the elderly",11/4/21 13:09,"There are certainly other factors::: but stimulating the mind is of utmost

importance.","999:::999:::999:::998
.9×27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mark Vogelsberger simulates galaxy formation to gain clues to the universe. “In astrophysics::: we have only this one universe which we can observe:::” he says. “With a computer::: we can create different universes::: which we can check.”

NEWS.MIT.EDU
Mark Vogelsberger: Simulating galaxy formation for clues to the universe",11/3/21 14:24,Obviuously a brilliant man. I do know how this universe was created however. Not my major::: but I love astronomy. The glorious creation of God.🌿,I have been at it for 9 years. We are from the g7 production.,always enjoyed looking through a telescope as a hobby::: but using a computer to do experiments with the whole universe was just a very exciting thing:::” Vogelsberger says,Can you help me with a few friendships and the technology that I have is causing problems. Do you solve the most difficult problems. We pay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A new study explores the problem of shortcuts in a popular machine-learning method and proposes a solution that forces the model to use more data in its decision-making. The work could enhance the effectiveness of machine learning in medical imaging.

NEWS.MIT.EDU
Avoiding shortcut solutions in artificial intelligence",11/2/21 13:05,"We are looking for a full-time/
part-time students to join our dynamic team working on “Artificial Intelligent” research at Faculty of Information and Communication Technology::: Universiti Teknikal Malaysia Melaka (UTeM)::: MALAYSIA. The research topic would be relevant to artificial intelligent (such as; indoor/outdoor positioning::: image feature detection::: health analytics or etc. ) and the work will involve handling dataset::: collection data samples::: next generation deep learning techniques. Stipend will be provided as well as guidance/
training. Interested candidates may send their CV and cover letter to Ts. Dr. Wan Mohd Ya’akob Wan Bejuri (yaakob@utem.ed
u.my). The zamalah scholarships or GRA scheme will be provided for those qualified applicant.
Candidate requirements:
Local (Malaysian)/ International candidates below 40 years old.
Bachelor degree with minimum CGPA 3.0 in Computer Science/ICT/
Computing/
Software Engineering or related disciplines from recognized university.
English Requirements (International candidates): Minimum TOEFL score 520 or IELTS 5.0
English Language Proficiency.
Willing to finish the studies (Full Time: Min: 1 Year and Max: 2 Year::: Part Time: Min: 2 Year and Max: 5 Year)
Strong interpersonal::: communication::: presentation::: writing and research analysis.
Highly motivated and passionate about research.
Interested to register as a full-time research postgraduate.
(zamalah scholarship: https://
pps.utem.edu.my/
financial-assist
/scholarship/
zamalah.html)","Need an original essay? 🤔 Order here and get a discount! 👇
https://
write-paper-for-
me.online/
place-new-order?
rt=kyh1QMik",Artificial intelligence only works if it is set up very simply. This is the only way to develop complex learning effects. My company is a world leader in this field.,"Stevensunrealtr
uth.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Many Covid-19 patients report symptoms affecting the ears::: including hearing loss::: tinnitus::: and dizziness. A new study shows that the virus can indeed infect cells of the inner ear::: including hair cells::: which are critical for hearing and balance.

NEWS.MIT.EDU
Study finds the SARS-CoV-2 virus can infect the inner ear",11/1/21 13:05,Sort of expecting this question to get lost in the void::: but let's say you were one of the super lucky ones to get COVID early on (January 2020) and then immediately get one of the worst ear infections of your life. And now your hearing is even worse and ear infections even more common... Is there anything you can do?,Yes my left ear has gotten worse either from covid or that a bad cold / infection that was going round that I had even after I got my jabs. It’s quiet loud in one ear now,I have heard of people with vertigo post covid,I feel dizzy since the vaccination,I am experiencing hearing loss after I got the COVID 19 vaccine.,I am:::having ear issues since I got diagnosed with covid,Янжка Тунгалагтамир,oooooh I am shaking in my boots,"For latest 5G development worldwide::: Click #SUBSCRIBE button for free https://
www.youtube.com/
c/
Global5GEvolutio
n",Amber Herbert Jenkins,Roxanne interesting!!,This explains a lot!,God help us..China goes free??,"5 G ..!!
Em waves technology??!!.
.",we had vaccation with help of US-PATENS ==MODERNA,Abdulkarim Ekzayez,Oswaldo,exposing evil is the best,Alcides Neto,Crystal LeBrett,Ann-Sophie Santens,Josiah Culley,"Probably happens with the flu.
I’ll report something- we had barely any symptoms and tested positive for antibodies and tcells probably like billions of others.
Forget mandates and scare tactics.
Giant Cell Arthritis Ischemic Neuropathy is not either…
What happened to ebola? AIDS - even the most susceptible didn’t run from this- major genetic factors and diversity were key.",it affects a lot more than that.,i sometime felt like a insect crawling in side my ear cant barely use headphone,all covid 19 mandates and policies are illegal and discriminate in america,Xtreme BS. MIT was an investor too::: and a propagandist,"Don’t know where to find an original essay?🤔 Get a discount💰 & order from the best experts🎓 on the market!➡️ https://
speedypaper.com/
order?discount=N
OPLAGESSAY",Yeah its called fearmongering.,"New World Order.
Illuminati and Freemasons.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In 2020::: Cambridge woke up to a Halloween blue moon setting over the Great Dome.

Photo: Dan Dill",10/31/21 14:05,"https://
www.google.com/
amp/s/
www.bostonglobe.
com/metro/2019/
04/30/
take-look-back-s
ome-best-known-
mit-hacks/
k30RAAgUlWzPVkCA
mVTzWJ/
story.html%3fout
putType=amp

Who else remembers the case USA v PGP zimmerman back in the 90s",the Great Pumpkin resting on the Great Dome 🙂,"Happy Halloween!
www.auditresume
.com",One of my dream campus 🥰,Vivian Meng Daniel Hsu,🌎🌏🌍,I hope:::i will be a student of mit....❤,Really beautiful.,"Ooooo...awesome
.🥰🥰","Science alert to whom it may concerned :
DECISIVE EXPERIMENTS
Theoretical Physics is the result of mathematical logical thinking::: so there can be no error::: that is Law is Natural. No controversy! The problem is that: Nature poses a problem::: correct inference gives correct results::: then does not say anything. But the right inference that produces false results is something worth discussing. Either the problem is wrong::: or we have not understood the problem correctly? Let's consider the following fantasy experiment to meditate together on our knowledge about nature right or not? Place the light source between the two flat mirrors::: the light from the source will fly to one mirror::: and then reflect on the other mirror and so on. Then::: when the light source is turned off::: the light must remain on the mirror for a certain period time::: but in fact::: when all the light sources on the mirror face are turned off immediately::: without being left on the mirror even though 1 / billion seconds. Serial connection of 2 bulbs to a 300:::000 km long circuit::: arranged so that the 2 bulbs are right in front of our eyes. When you turn on the switch will the bulbs light up simultaneously or turn 1 second apart? (speed of light C = 300:::000 km/s). The bulbs will light up at the same time as soon as the switch is switched on because the bulbs light only when there is a current in the closed circuit::: furthermore in this case it is impossible to say which bulb is the first bulb which is the last bulb. The electronic environment exists everywhere in the conductor that operates on the principle of simultaneously between force and reaction force. So::: too::: once covered from the source to our eyes::: we only see the present image of the source::: not the past as physicists today think. Through this we can see that::: there is no way that the current is the directional displacement of the charges in the wire and the light is not the movement of the photons from the source to the eye of the observer::: which is the form of drive::: according to the principle of force and jet acting in the physical environment. The phenomenon of constant speed of light for all frames of reference::: i.e. whether it flies forwards or backward at approximately the speed of light::: the light from the light source reaching the observer is always the constant C = 300:::000 km/s::: asserted that we can only see the present image of the source but cannot see its past image. This is an unacceptable violation of mathematics::: no matter what the argument is made::: like Einstein's theory of relativity. The problem here is our conception::: not mathematical reasoning. We including the eminent scientists in the world today::: have misconceptions about the speed of light. When it comes to speed::: it may to the movement of objects (matter) through space::: but the speed of light is not. Imagine a series of bulbs standing still and being lit one after another starting from the first to the last at the speed of light::: we will see that that series of bulbs is no different than a ray of light::: that is how light works. It is the constant constancy of the speed of light that is affirmed::: the photon is always standing still::: acting as the light bulb to transmit light from the source everywhere::: whether it moves with anything. At what speed we still see the photon bulbs are lit in turn at C = 300:::000 km/s and completely do not contradict the Galileo principle. Since it is not possible to distinguish one photon from another::: space must be regarded as a continuous medium of photons::: transmitting the interaction on the principle of simultaneous force and reaction. That means once the light from the source comes to us::: from that moment on we always see an instant image of the source at that moment. So the current science still does not understand what the true nature of light is::: only new knowledge from the Spin theory can solve this problem thoroughly only. Finally let’s thinking about:
IT IS VERY EASY TO MAKE MEN FOOL THAN MAKE THEM CLEVER. Mark Tuwain.
Nowadays::: it is impossible to make the mankind believe in that’s the light ray or the radiation rays are as propeller transmission of domino but not the inertial moving of the articles.
When you look at the mirror every things appear as the same as you look into the Universe by yours eyes. All of the Universe::: from the leaf in the garden to a star in remote distances are place on the plane of the mirror::: that’s mean the images of the Universe disregard how far theirs distances appear instantly as the same moment as you look at the mirror. So we could only see the instant image of the Universe but not the past image of the Universe as it have been belief so far.
Read more: https://
papers.ssrn.com/
sol3/
papers.cfm?abstr
act_id=3898414",OMG so pretty !,"need a quick financial loan between international individual
contact mister José:
E-mail:
josenavarromont
serrat1@gmail.c
om
WhatsApp:
+33 7 54 44 97 58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
