"Scott Bess::: founding executive director of Purdue Polytechnic HS::: shows how persistence matters to us.

He is the one behind the revolutionary philosophies PPHS is built upon — ideas that have reinvented the high school experience. It’s just one of the reasons #Purdue is a Fast Company #BrandThatMatters. https://purdue.university/3H8zkqw",11/30/2021 18:22,a visionary,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"After a weeks-long journey that began in the unnerving chaos at the Kabul airport::: a Purdue language and culture instructor helped four family members relocate from Afghanistan to West Lafayette.

The family was among the thousands of Afghan refugees who fled the country in August when the Taliban returned to power.

They left behind family::: homes and all of their belongings when they fled their home country::: but members of the Purdue community are helping them start over in the U.S.

https://purdue.university/31bRA1M
"During this season of gratitude::: we celebrate #Boilermakers gathering together to create special 🚂 memories and to cherish the old ones. Have a happy Thanksgiving week! Watch the full video: https://purdue.university/3kTFCkq

Purdue Athletics

The Best Memories Are Made Together",11/21/2021 22:00,Love the two child actors and filming location 😍😜 Bailey Sliger Leffler Megan Sliger Helms,Can’t wait to kiss my Boiler’s sweet face. 🖤💛🖤💛,Love this ❤,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"What's your favorite thing about #Purdue in the fall? 🍂

Autumn has arrived at #PurdueUniversity. Take a look at the fall foliage around campus. #BoilerUp

https://purdue.university/2Z8qWGw

PURDUENEWS.EXPOSURE.CO
Falling for Purdue by Purdue University",11/21/2021 16:00,Basketball season begins! Go Boilers.❤️,Everything. Loved my time at Purdue::: and love the crisp Fall air::: the colors of the leaves. It will always feel like home.,Looking forward to Thanksgiving break. No fall break in my day and we went to classes on Labor Day.,My favorite thing about Purdue in the Fall is knowing that my son is there learning in a beautiful scenery and at a wonderful school!!,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,Parents weekend 🖤💛,Purdue football! Boiler Up!,"Top Fan
April Casey",That I’m not there anymore.,The colorful leaves are beautiful!❤,Football and fall leaves.,The one day all the ginkgo leaves fall from the trees!,Football,The band playing Slayter Center.,"Think of the student debt being accumulated and the money parents are paying for their kids to attend Purdue so they can be taught by the likes of this academic creature teaching ""positive emotions"" and ""parental involvement""!! Is a Purdue degree really worth the paper it’s written on? https://
www.foxnews.com/
us/
purdue-universit
y-indiana-profe
ssor-arrested-b
eat-wife-child-
dog-cage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#BoilerUp #HammerDown

Purdue Football is at Wrigley Field.
November 20 at 3:20 PM · Chicago::: IL ·

𝗙𝗹𝘆 𝘁𝗵𝗲 𝗪!

#BoilerUp 🚂⬆",11/20/2021 20:27,#BoilerUp Boilermakers!,"What a spectacular day! Purdue throttles the ‘cats in gawd-awful Wrigley::: followed by a monster hoops win over Carolina…

Hail Purdue!!",Boiler Up!,Flying my W flag with my Purdue one. #BoilerUp,#hammerdown !!,James Carrig,Go Boilermakers Spoilermakers👏💪,Best game ever!’,Boiler up,Awesome game!,Great game!,Left 12 points on the field....can't do that in a nonconference bowl game::: if we're offered one.,Best game of one in the university,Debra Darnall,Iris Gil,Marc Davis,Got 3 TD's,❤️,Sweet! Like Harrys sweet shop! 🍭,CAL product !!!,Purdue had the Wright stuff today!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As the only university represented::: #Purdue joins 95 internationally-recognized brands::: including Nike::: 3M::: and Ford Motor Company on Fast Company's inaugural Brands That Matter list. #FCBrandAwards #TheNextGiantLeap

https://purdue.university/3H8zkqw",11/20/2021 16:45,Jose Miguel Vasquez,Miguel Vasquez-Aleman,Purdue proud. Boiler up.,"William Wrigley::: Jr.::: American salesman and manufacturer whose company became the largest producer and distributor of quality products. In 1999 William ""Beau"" Wrigley Jr.::: an heir to the Wrigley's chewing gum legacy::: took over the business his great-grandfath
er started in 1891.",Wish it remained a credible academic institution instead of a brand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"When Rich Dionne::: associate professor of practice in theatre::: saw the incredible need for theatre engineering education::: he joined Mary Pilotte::: associate professor of engineering practice::: to create Fusion Studio for Entertainment and Engineering::: a hub dedicated to sharing ideas and building connections in the live entertainment engineering industry.

As the only school in the country offering a theatre engineering degree::: Purdue is uniquely positioned to fill the need for education surrounding the rapidly advancing technology in TV::: film::: theme parks::: live events and theatre.

Learn more about Fusion Studio: https://purdue.university/3nA6NlS

PURDUE.EDU
Bringing a STEM approach to live entertainment",11/19/2021 19:00,What a great program for students who are interested in the entertainment industry! Boiler up!,Hopefully they're working with the Purdue Film/Video Studies department as well. When I was there we had a huge live entertainment portion::: with students graduating and working directly on international stadium tours.,This is so cool and innovative!,I am in IT outsourcing sales::: I only hire people with a music or drama background! I think this is awesome 👽,Nice feature! I hope things are going well 😊,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Green Zone training program empowers participants to support military-connected students::: staff and faculty and create change on Purdue’s campus. Jamie Richards (USN::: Retired) and Director of Purdue’s Veterans Success Center explains more in this special #VeteransDay episode of #ThisIsPurdue. https://purdue.university/3bZCO0b,11/19/2021 15:00,rite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Memorial Fountain was donated by the class of 1894 and was dedicated in 1895::: only 26 years after Purdue was founded. At one point::: Purdue Animal Sciences kept the fountain stocked with fish. Located across from University Hall next to the grave of John Purdue::: the fountain stands in its original place as a testament to #Boilermaker legacy.,11/18/2021 21:00,Outstanding. Thanks for info,One of my favorite spots on campus to sit and read between classes. I stopped by briefly on my way through Indiana in the spring and couldn't resist a photo of my puppy near there.,One of her sister fountains is in my local park in Chicago. I think about Old Purdue every time I pass it.,I love this fountain. I used to sit on a bench near the fountain when I was at Purdue. Very peaceful.,Never realized it was so old! There needs to be more posts like this.,As a history major::: many of my classes were in University Hall and I always sat by the fountain or met people there. Good memories.,"Funny story: In 2012 I was with my nephew for a campus tour. I showed him the fountain. I believe ‘95 is carved/
engraved somewhere nearby? He mentioned “Boy::: it sure has not held up very well.” I had to tell him ‘95 meant 1895 NOT 1995 😜",I loved that fountain! I remember getting in that fountain during senior week In the mid '80's,The fountain can be seen from far in this 2019 photo::: taken when I went back to campus 15 years after graduation.,This was one of my favorite places to sit and read/study between classes. 🖤💛🚂,I remember fish in there during the 90's,Jane McGrath,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Earth::: Atmospheric::: and Planetary Sciences at Purdue professor Briony Horgan is a shining example of the innovation #Boilermakers are famous for — one of the reasons we’re a #BrandThatMatters.

Listen to her full story as co-investigator for the NASA Perseverance Mars rover camera system::: Mastcam-Z. https://purdue.university/3H8zkqw",11/18/2021 15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Guard veteran. Chemist. PhD. This #Boilermaker is making #giantleaps. Check out the full video for Miri’s story. https://youtu.be/n_6Cgicqj5o,11/17/2021 19:00,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
“Can do. Will do. Have done.” What does the #Boilermaker spirit mean to Major General Theresa Carter (USAF::: Retired) and #Purdue Trustee? Find out on the latest episode of #ThisIsPurdue. https://purdue.university/3bZCO0b,11/17/2021 15:00,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,Miguel Vasquez-Aleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Boilermaker leaders speak on how they found their fit in the National Pan-Hellenic Council's sororities and fraternities. Hear about their organizations' community and influence::: and how they've enabled a transformative experience. https://purdue.university/3FqoV89,11/16/2021 22:00,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,"BLU-PHI::: Greeks!!
- PHI BETA SIGMA Fraternity::: Inc ::: Zeta Phi Chapter
#2 - SPR. 91
SS METAMORPHASIS","BLUE PHI!
Phi Beta Sigma Fraternity::: INC
SS NIGHTMARE - SPRING 2006
#1 - KNOWLEDGE
Zeta Phi!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prem Hall::: one of the first graduates from PPHS Schweitzer Center at Englewood and current Boilermaker::: exemplifies one of #Purdue’s highest values — a spirit of innovation. Watch his full story in “Driving Toward Success:::” part of the YouTube docuseries::: “PPHS First Class.”

https://purdue.university/3H8zkqw",11/16/2021 15:30,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"When you meet a true leader::: you feel it.

Watch Keante overcome the fear of failure and make giant leaps as a student leader who builds community everywhere he goes in “PPHS First Class.” Produced by Purdue University::: “PPHS First Class” is a documentary series that follows three students of the first-ever graduating class of Purdue Polytechnic HS.

Now available exclusively on YouTube.

https://purdue.university/Keante",11/15/2021 21:50,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamie Richards (USN::: Retired) and Director of Purdue’s Veterans Success Center explains that relentless determination that comes with being a #Boilermaker on our #ThisIsPurdue #VeteransDay episode. Listen in and don’t forget to subscribe to never miss an episode! https://purdue.university/3bZCO0b,11/15/2021 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Who’s ready to get loud this season? 📣

Built in 1967::: Guy J. Mackey Arena is widely considered one of the loudest arenas in the U.S.::: thanks to the domed aluminum roof and the thousands of persistent #Boilermaker fans that fill the seats during every game.

Purdue Women's Basketball
Purdue Men's Basketball
Purdue Archives and Special Collections",11/14/2021 19:00,Go Boilermakers! Love the sound in that building 🥳🌟,My father and I attended the open house in 1967. We got to see the locker rooms::: workout rooms::: etc. I went to some games in 1967 and 68. I remember seeing Rick Mount play. I was a Purdue student from 1969 - 1973 and went to some games. My parents knew Red Mackey.,Attended games 1969-1973. I remember Rick Mount and great teams. No 3 point line or shot clock. I still love college basketball.,"Yes::: 3 Indiana Mr. Basketballs that year: Denny Brady::: Billy Keller::: Rick Mount!

I was a freshman that year. No tickets for freshman for that game. 🙁",Such a great place to watch a basketball game. My favorite thing to do when I went to Purdue,A very cool::: original press release and photo from Alcoa touting the project and the domed aluminum roof.,I was there for the first game. 70-71.. so close. Lew Alcinder (sp?) Played.,My husband was on the freshman team when Purdue men's basketball team played the first game at Mackey Arena against UCLA.,Wondering how the SLHS department feels about the decibels happening here… 🤨,I have many loud memories of basketball in Mackey. And I did get to play on that court during basketball camp. I loved it.,I was a freshman that year and I remember watching the final stages of construction! As a Pep Girl 1968 to 1970::: I got to cheer on the Boilermakers in Mackey Arena from the beginning. 🖤💛 Treasured memories!,Iwas there when they opened for first time. ( UCLA),Top picture is closer to how it was when I was a student. The renovation is beautiful but it’s hard to see the original arena today.,Joel Targgart,Great arena! Was rocking during the mid 80's every game!,Tracy McConnell,Go Boilers!,Are you celebrating poor architectural design? Interesting choice as an academic institution.,"Awesome for Boiler basketball!

But not for a concert. I was there. https://
fb.watch/
9hxp9Z8fKV/",Having an ALCOA plant nearby wouldn't hurt. :D,Adam Green::: we just have to get Megan use to it! 😜😊,I was there for the first game. John Wooden's UCLA Bruins. We lost by 2 points,Was there for the grand opening with UCLA.,Anyone recall the “SilverTwins” around 1969? Always with the band in most events.,Emmanuel Gazmey,The house that Mount built!!,When did they add the addition on it to make it look like the second picture?,OUR House,Lisa Beck Abrams,"It's also considered one of the best for spectators to watch the basketball game... It doesn't have all those NCAA Championship Banners blocking or distracting their view.
Go Hoosiers!",Lincoln Osborn,Our house!!,Miguel Vasquez-Aleman,Tony J Romano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“I am no stranger to hard work.”

As a first-gen college student & U.S. Army Reserve Sergeant::: Morgan Torres was raised to know the value of hard work::: family & community. Now::: she has returned to Purdue to serve as the asst. dir. of the Veterans Success Center.

https://purdue.university/3F33tG1

PURDUE.EDU
U.S. Army Reserve sergeant returns to Purdue to serve veteran community",11/14/2021 15:00,This is a great gal. She will make Purdue proud.,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#PurdueUniversity is home to the next game changers::: difference makers::: ceiling breakers::: innovators::: #BOILERMAKERS. We will never stop persistently pursuing #TheNextGiantLeap.

Be on the lookout for this spot during Purdue Football's game today on ABC. #BoilerUp 🚂🆙",11/13/2021 20:30,👍,🚂🚂🚂,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,🚂🔨🚂,Frank Bucaro,Boiler Up!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You don't even have to put on shoes for this walk around #PurdueUniversity! Take a four-minute hyper-speed tour with an Admissions Ambassador and see all the in-person tour highlights::: hear fun facts and learn about our favorite traditions. 🚂

https://purdue.university/3wG1d4n",11/13/2021 19:00,👍,"GAMEDAY
#19 Purdue vs. #4 Ohio State
LIVE STREAMING: http://
sky-sports4k.spo
rtssection.net/
ncaaf.php",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gameday checklist: #Purdue gear::: favorite tailgate food::: and the #ThisIsPurdue podcast episode featuring Purdue Football coach Jeff Brohm. Listen in as you get ready for today's big game! #BoilerUp https://purdue.university/3iXCVOg

PURDUE.EDU
In Depth with Purdue Football Coach Jeff Brohm",11/13/2021 15:00,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It’s a B1G Saturday::: #Boilermakers! Who’s watching Purdue Football at 3:30 today?! 🏈

#BoilerUp #HammerDown #LetsPlayFootball

ABC
November 12 at 1:00 PM ·

🏈 We have a B1G Saturday tomorrow on ABC 🏈
📺 Noon ET 6️⃣ Michigan Football at Penn State Football
📺 3:30 PM ET 1️⃣9️⃣ Purdue Football at 4️⃣ Ohio State Football

#GoBlue #WeAre #BoilerUp #GoBucks",11/13/2021 14:55,"Purdue Football should scare Ohio State. They have already shown themselves to be Spoilermakers twice this season and should be taken seriously. As far as I’m concerned: No rest. No mercy. No matter what.
Boiler up!",Go Blue!! Boiler Up!!,Watching in the stadium!! Boiler up!!🚂🖤💛,Boiler Up!,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,Let’s help Cincinnati get into the top 4! Boiler Up!!,Brent Smith,Boiler Up!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fall Fridays at #Purdue just feel right. #BoilerUp,11/12/2021 22:07,My son says the campus looks beautiful right now. Hos first fall there .,Such a beautiful campus::: proud to have Purdue in our home town💛,🥰,I’ll say Purdue’s campus always looks great. That was one thing that helped me be comfortable with my teen coming here.,🚂🚂🚂,There are so many more trees now than when I was there in the early 60s - I love it!,Nice,🚂🔨🚂,#BoilerUp,Amy Lesko Gendusa::: Yesenia Reyes,😍,Awesome,Beautiful,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,So nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It wouldn't be a Purdue Football game without Purdue Bands & Orchestras Big Bass Drum! Before the big game tomorrow::: check out our #ThisIsPurdue podcast to learn more about this historic 565-pound drum.

https://purdue.university/3lwsQYF

PURDUE.EDU
Celebrating 100 Years with The World's Largest Drum™",11/12/2021 15:01,Trevor Stoyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Major General Theresa Carter (USAF::: Retired) and #Purdue Trustee shares her thoughts on how you can honor a veteran this #VeteransDay. Listen into #ThisIsPurdue to hear more from Theresa and other #Purdue veterans – it's only on the official university podcast. https://purdue.university/3bZCO0b,11/11/2021 22:00,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Persistence is what we do — one of the things that makes us a #BrandThatMatters — and fighter pilot Heather Penney is an example of how #Boilermakers get the job done. Read her remarkable story about preparing to make the ultimate sacrifice on 9/11.

https://purdue.university/3H8zkqw",11/11/2021 18:00,Was she one of the returnees for Family Weekend this year from NAS Lemoore? I can't tell.,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW episode - we’re talking to three #Purdue veterans on #ThisIsPurdue in honor of #VeteransDay. You’ll hear more about Purdue’s ROTC program::: Veterans Success Center::: and Student Veteran Organization. Plus::: these incredible veterans share what Veterans Day means to them. Listen in! https://purdue.university/3bZCO0b,11/11/2021 14:02,Te best school forever::: I am proud ti be a Purdue alumni!,Thank You For Your Service All the Veterans. 🇺🇸🙏💙❤,Great interview on 3 veterans. Thanks for your service! 👍🏻🇺🇸,Its my prayer that I will pursue my master at Purdue University,"I was lucky enough to be a Perdue student (post graduate student) civil engineering school.. Full 75 to spring 77.
Perdue University. Tanks",Success Center::: and Student Veteran Organization. Honor of Veterans Day.,My dad pinning the bars on my husband Purdue 1984.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As part of a research & development alliance with Ford Motor Company::: Purdue Engineering has invented a way to reduce electric vehicle charging time to 5 minutes or less.

Learn more: https://purdue.university/31JHS73",11/10/2021 20:00,Proud of this work and ready for the future! 💪💪💪,That’s good::: but I hope someone is working on how to make cars not weigh 1:::000 pounds more than an internal combustion car::: or pickups not weigh 2:::000 pounds more than conventional::: so the EVs don’t consume 25-40% more energy than conventional vehicles... since for EVs that energy is produced primarily from coal and natural gas.🤔 The batteries are really really heavy. E=m*(V)squared.,Awesome! Boiler Up!,Gran Boston well here ya go...,Carol Nagle,"#STEAM.
#STEM
science:::tech.
thanks for sharing",💛🖤,"Top Fan
Joe Everard",Don't own an electric car::: let's apply this to cell phones!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"For Purdue alumna and U.S. Army Reserve Sergeant Morgan Torres::: each moment of life fills her with a sense of purpose. As the assistant director of Purdue’s Veterans Success Center::: she gets to make a difference at the same place she found support and opportunities to serve as a student.

Torres is able to focus on what matters to her::: both in her work and in her life. But that alignment of values and occupation didn’t come without years of persistence.

Read her story: https://purdue.university/3F33tG1",11/10/2021 14:30,"Congratulations
Lady Morgan Torres ! 🎉🎊🎉🎊 Assistant Director! Woohoo!","Congratulations
🎈",Congratulations,Congratulations,Congrats!!,yay good job,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,Michelle Torres Look who it is:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"When you meet a true leader::: you feel it.

Watch Keante overcome the fear of failure and make giant leaps as a student leader who builds community everywhere he goes in “PPHS First Class.” Produced by Purdue University::: “PPHS First Class” is a documentary series that follows three students of the first-ever graduating class of Purdue Polytechnic HS.

Now available exclusively on YouTube.

https://purdue.university/Keante",11/9/2021 21:00,Trevor Stoyer,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
