Rusty Unterzuber didn't know what to do with his parents' class rings::: until he considered the Hokie Gold Legacy Program. This unique Hokie tradition allows the rings and their memory to live on through a new generation of Hokies. 💍☺️  VTX.VT.EDU A tradition worth its weight in gold,2021-12-15 18:00:04,Thanks to our Ring Committees for their thoughtful & artful work!,Our Experience at Tech are more valuable than Gold...🙏,Nice to read of a growing tradition of connecting Hokies from the past with younger new Hokies!!,Gerry Sniffen,Mine is an heirloom.  I plan to give it to one of my nieces or one of their children.,Great tradition::: need to share with my kids,Unique? West Point has been doing it since 2000.,Bill Smith Interesting!,What's in or on a Ring? Learning was the thing...🙏,Keith Carr Barbara Atkinson this is a really neat program!! What would you think about Jerry Carpenter’s ring?????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From our Hokie family to yours::: happy holidays! Be committed::: be well::: and be merry. ⛄🦃,2021-12-15 15:00:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A message of gratitude::: congratulations::: and a reminder to #BeCommittedBeWell from President Sands. ⬇️  VTX.VT.EDU From President Tim Sands: Sincere thanks and good wishes for the holiday season,2021-12-14 17:52:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:::827 Hokies will be graduating this week during our fall commencement ceremonies! 🎓🎉  Don't forget to use #HokieGrad on Instagram and Twitter when posting about commencement::: we'll be sharing your posts on the video board in Cassell! Still have commencement questions? Visit our commencement website for all the answers ➡️ https://fal.cn/3kDIt  VTX.VT.EDU More than 2:::800 Hokies to graduate at fall commencement on Dec. 17,2021-12-14 16:00:08,Yay Renee Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hope this isn't too cheesy::: but these volunteers are so gouda to our students. 🥰🧀  The Cheesy Nights tradition lives on and offers Hokies a chance to take a break from studying::: grab a warm grilled cheese::: and connect with friends.,2021-12-14 13:53:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Virginia Tech Graduate School ceremony will be held on Dec. 17 at 2:30 p.m. 🎓🎉  Join us in Cassell Coliseum or watch the ceremony live at vt.edu/commencement.  FRI::: DEC 17::: 2021 Fall 2021 Graduate School Ceremony,2021-12-10 20:36:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Join us on Dec. 17 as we celebrate the class of 2021 in the University Commencement ceremony. 🎉🎓  For more information and FAQs::: visit our commencement website ➡️ vt.edu/commencement  FRI::: DEC 17::: 2021 Fall 2021 University Commencement Ceremony,2021-12-10 20:33:02,Carol Cousins,Karen Pryputniewicz ::: here details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Is this the best study break ever? Yeah::: probably. 🍜  On Reading Day::: students from the Asian Cultural Engagement Center provided a place for Hokies to relax::: meet new friends::: and enjoy warm ramen with toppings.,2021-12-10 18:52:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
During this past admissions cycle::: Virginia Tech received 42:::054 applicants::: the most the university has ever seen in its 150 years. 👏🎉  The fall 2021 entering class::: which includes 7:::743 undergraduate and 1:::995 graduate students::: represents a diverse and skilled group of Hokies.  VTX.VT.EDU Recent census shows Virginia Tech remains a top destination for students,2021-12-10 15:00:04,Virginia Tech has to grow like the other universities of this nation::: or else fall behind. I graduated in 1989 from VT::: and we had over 25:::000 students then. What does VT have now::: 32:::000 students maybe? I wouldn't consider that excessive growth over the last 33 years::: just look at how the population in America has grown during that time!,Teaching them young! #rugraduate,My son is finishing up this January and he loved his years at Tech!!!,Just not for elite football players.,7:::743 Freshmen!  Wow. When I graduated in '67 there were only 13:::000 students attending.,It's way too crowded. They let anyone in nowadays just for more money.,"I don't think the two kids on the right ""get"" the hand symbol for VT....",Go Hokies! 🧡🧡🧡,Pam Bradley Phillips Drew Thompson,Lesley Dickie,Go Hokies,So what’s the new acceptance rate for 2021?,Aye my sister 🖤👑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The HokieBird and President Sands teamed up to remind Hokies to get their boosters! 💉  Learn where to get yours ➡️ https://fal.cn/3kwzc,2021-12-09 17:51:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recent organizational changes at Virginia Tech will allow the university to advance its research enterprise and move toward the goal of becoming a top-100 global research university. 🌎  Through these changes::: Hokies are better prepared find innovative ways to meet the challenges of today's world.  VTX.VT.EDU Virginia Tech announces leadership promotion and structural changes to further accelerate research growth,2021-12-09 14:30:02,"Nothing ""Hokie"" about a ""Techie"" er... Turkey! 🦃 Who knows the Turkey call? ""Hokie::: Hokie.. Hokie::: Hokie::: Hokie! How many ever heard a real turkey call? Grandmother Taylor 🙏 cared for her Turkeys!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A new partnership between the Virginia Tech Innovation Campus and Alexandria City Public Schools has given fifth grade students a tangible way to study the world.  The use of these programmable widgets lays the foundation for their future by exposing students to technology fields from an early age. 🤖⬇️,2021-12-08 18:18:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norris Mitchell’s humble upbringing instilled in him the importance of an education. This education would later grant him opportunities in the aerospace::: real estate::: and banking industries.  Through it all::: Norris and his wife Wendy’s dedication to service has been a constant::: and their recent gift is no exception. ⬇️  VTX.VT.EDU Mitchell Hall namesakes build on a long-standing tradition of giving,2021-12-08 14:01:09,Randolph Hall was a frequent destination as I studied engineering at VT in the late 80’s. Hate to see it go::: but progress is a good thing!,Thank you from a family of 3 generations of VT engineers::: ……classes of '34::: '42::: '74::: '13::: and '14.,Congratulations and more importantly Thank You,Thank you::: from members of the class of 1989 (co-op)::: 2020::: and 2023.,Thank you! Class of 2023,I have been honored to serve alongside Norris for many years. His character and dedication have always been examples of the finest of Hokie alumns. I look forward to being present at the dedication of Mitchell Hall. It can’t come soon enough.,Hate to see Randolph Hall torn down::: many a class there in the early 80s. But it was in bad shape then! This will be a tremendous improvement. Thank you.,Thank you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Once complete::: Mitchell Hall will house classrooms::: labs::: state-of-the-art research facilities::: and more. 🏢✨  The new facility will provide Hokies with opportunities for experiential learning::: allowing future generations of students to be prepared to enter the workforce and make a difference.  Read more about Norris and Wendy Mitchell’s recent gift ➡️ https://fal.cn/3krFi,2021-12-07 20:43:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The $35 million gift from Norris and Wendy Mitchell will help fund the transformation of Randolph Hall.  The gift::: which is the largest ever from a Virginia Tech alumnus::: will provide a new space for Hokies from the Virginia Tech College of Engineering to study::: research::: and work.  Read more about the historic gift and its impact. ⬇️  VTX.VT.EDU $35 million gift fuels long-awaited project to replace Virginia Tech’s Randolph Hall,2021-12-07 15:07:01,I really hope my VT Engineering Degree puts me on a path to donate $35 MILLION while I’m still alive. Holy moly!,Wow. Great give back to the University!,It's been a few years since I've been to campus but is Randolph the last of the red brick buildings left now that the Upper Quad has been redone?,Fantastic! Randolph Hall was old and in bad shape when I was there 30 years ago. A major renovation is desperately needed.,Really hope I can give back one day and help the music program at VT. woefully underfunded while the STEM programs drink up all the donations… I get it though.,This is fantastic. Thank you. I hope Derring hall gets such love from an alumni as well. By far the ugliest most unfriendly building on the campus. Thumbs up if you know what Derring inhabitants are going through!,Randolph Hall::: where I started my work experience with VT back in 1974.,A gift was needed to start? Tuition costs not high enough...especi ally among out-of-staters' ? Not buying in that money is tight.,Randolph Hall needed work 50 years ago,The basement of Randolph is the place that made me an engineer. It'll be missed.,Replace? Sad and happy at the same time. So many memories there....but yes it is overdue! 30+ years ago...falling asleep in my 8am Thermo class because of the intense steam heat::: the ASME symbol on the floor at the entrance and the class photos along the perimeter of the lobby...all part of our history and memories. Was on the first team building the solar-powered vehicle back in 1989-1990::: spending hundreds of hours in the basement building it. I've added a few photos from 2019 when I took my nephew to see it for the first time. Randolph Hall will be missed! Thanks to the donor for their generous gift!! They understand how important Engineering is to the VT community and to the world and how important a state of the art facility is to the students. ❤🧡❤🧡❤🧡❤🧡,We just wanted Randolph to get AC haha,Jim Talley,Will the building be renamed as Mitchell Hall? The new cadet dorms are being named after donors rather than given the names of the dorms that they replaced.,Thanks be to God!! So many memories in Randolph Hall... but that building needed to get got years ago! ❤️,As much as the grant is appreciated::: I would've prefer it went towards school tuition and scholarships.,Fantastic news,In a weird sort of way::: I wish they would just renovate and give it a refresh. This way all freshmen engineering students get to experience the gritty halls for generations. Sort of like a rite of passage into engineering.,Micah Kennedy Ade L Tigrre Bryan Goh Jerald William Lim Rubaiyat Kamal Howard Chung,This is wonderful news!! ❤️,I want to see it one last time,Jim Mccarthy,Cooper Demark,What about Patton Hall?!?!? -.-,Spent oh sooo much time in Randolph.,Chris Dianora,Davis Rosenblum,Thank you.,Thousands of students::: tens of parking spots 😉. If there's any room in the plan::: maybe a lovely parking garage or two? 🤞🤞🤞 What does the parking ticket money go toward anyway? 🤔 Also air conditioning in all the dorms would probably be much appreciated by students 👍,Fantastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Maguire::: entrepreneur and fellow Hokie::: will deliver the keynote address at Virginia Tech’s fall 2021 University Commencement ceremony. 🎓  Since graduating from Virginia Tech in 1994::: Maguire has founded multiple technology startup companies and was the recipient of the 2018 Student Affairs Alumni Aspire Award.  VTX.VT.EDU Alumnus and entrepreneur to deliver 2021 fall commencement address,2021-12-06 18:30:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A lot happened in 2021. Let's talk about it. ⬇️,2021-12-06 16:35:53,This is great thank you guys!!♥️🧡,Let's talk about the many sexual assaults/rapes on campus::: the weekly 2:30 a.m. dorm fire alarms::: the childish kids that open dryers so your clothes don't dry!!,In 1956::: I was dancing at the Savoy as a Soldier in England...,We were there!!!!!!,My only question is....where do i get that orange tie from??!! 🤷🏾‍♂️😍🤪,Natasha Welch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The semester is wrapping up::: which means taking time to rest is critical during this busy period. This week students had the chance to take take a break::: relax::: and spend time with their fellow Hokies. 😌  Need assistance as the semester is coming to a close? Discover a list of resources ➡️ https://fal.cn/3kmtO,2021-12-03 21:58:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
To live sustainably::: we need critical minerals. That's why students from the Virginia Tech College of Engineering are learning to properly and effectively extract rare earth elements in the Mining and Minerals Research lab. 🪨⚒️,2021-12-03 18:00:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Co-ops and internships provide Hokies with the opportunity to gain experience outside of the classroom and envision themselves in the workforce.  Spencer Macturk from the Virginia Tech College of Engineering knows how valuable these experiences are. While describing his experience::: Macturk said internships and co-ops ""gives a purpose to what you’re doing."" ⬇️  VTX.VT.EDU Student explores the broad engineering workforce with co-ops and internships",2021-12-03 15:11:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
